0.3128 	WARNING 	Movie2 stim could not be imported and won't be available
3.3449 	EXP 	Created sickImg = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-6.0, flipHoriz=False, flipVert=False, image=u'images/sick.png', interpolate=True, mask=None, maskParams=None, name='sickImg', opacity=1.0, ori=0.0, pos=array([-0.5, -0.6]), size=array([ 0.3 ,  0.45]), texRes=128, units=u'norm', win=Window(...))
3.3474 	EXP 	Created notsickImg = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-7.0, flipHoriz=False, flipVert=False, image=u'images/smiley.png', interpolate=True, mask=None, maskParams=None, name='notsickImg', opacity=1.0, ori=0.0, pos=array([ 0.5, -0.6]), size=array([ 0.3 ,  0.45]), texRes=128, units=u'norm', win=Window(...))
3.3499 	EXP 	Created fixationITIText = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=-8.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='fixationITIText', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'+', units=u'norm', win=Window(...), wrapWidth=1)
3.3546 	EXP 	Created sickHighlight = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'white', colorSpace='named', contrast=1.0, depth=-11.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=1.0, italic=False, name='sickHighlight', opacity=1.0, ori=0, pos=array([-0.5 , -0.35]), rgb=array([ 255.,  255.,  255.]), text=u'_', units=u'norm', win=Window(...), wrapWidth=1)
3.3571 	EXP 	Created notsickHighlight = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'white', colorSpace='named', contrast=1.0, depth=-12.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=1, italic=False, name='notsickHighlight', opacity=1.0, ori=0, pos=array([-0.5 , -0.35]), rgb=array([ 255.,  255.,  255.]), text=u'_', units=u'norm', win=Window(...), wrapWidth=1)
3.3635 	EXP 	Imported irrelevant.xlsx as conditions, 4 conditions, 4 params
3.3638 	EXP 	Created sequence: random, trialTypes=4, nReps=1, seed=None
3.3642 	EXP 	New trial (rep=0, index=0): {u'food': u'mexican_food2', u'corrAns': u'right', u'sick': u'No', u'restaurant': u"Molina's Cantina"}
3.3755 	EXP 	window1: recordFrameIntervals = False
3.3831 	EXP 	restaurantText: text = u"Molina's Cantina"
3.3831 	EXP 	foodImg: image = u'foods/mexican_food2.png'
3.3831 	EXP 	sickHighlight: opacity = 0
3.3831 	EXP 	notsickHighlight: opacity = 0
3.3831 	EXP 	fixationITIText: autoDraw = True
3.3897 	EXP 	window1: recordFrameIntervals = False
4.4110 	EXP 	trialInstrText: autoDraw = True
4.4110 	EXP 	restaurantText: autoDraw = True
4.4110 	EXP 	foodImg: autoDraw = True
4.4110 	EXP 	sickImg: autoDraw = True
4.4110 	EXP 	notsickImg: autoDraw = True
4.4110 	EXP 	fixationITIText: autoDraw = False
4.4110 	EXP 	sickHighlight: autoDraw = True
4.4110 	EXP 	notsickHighlight: autoDraw = True
7.3650 	EXP 	window1: recordFrameIntervals = False
7.3813 	EXP 	trialInstrText: autoDraw = False
7.3813 	EXP 	restaurantText: autoDraw = False
7.3813 	EXP 	foodImg: autoDraw = False
7.3813 	EXP 	fixationJitterText: autoDraw = True
7.3813 	EXP 	sickImg: autoDraw = False
7.3813 	EXP 	notsickImg: autoDraw = False
7.3813 	EXP 	sickHighlight: autoDraw = False
7.3813 	EXP 	notsickHighlight: autoDraw = False
7.3815 	EXP 	window1: recordFrameIntervals = False
7.8839 	EXP 	New trial (rep=0, index=1): {u'food': u'mexican_food1', u'corrAns': u'left', u'sick': u'Yes', u'restaurant': u'Restaurante Arroyo'}
7.8987 	EXP 	window1: recordFrameIntervals = False
7.9171 	EXP 	trialInstrText: autoDraw = False
7.9171 	EXP 	restaurantText: autoDraw = False
7.9171 	EXP 	foodImg: autoDraw = False
7.9171 	EXP 	fixationJitterText: autoDraw = False
7.9171 	EXP 	sickImg: autoDraw = False
7.9171 	EXP 	notsickImg: autoDraw = False
7.9171 	EXP 	fixationITIText: autoDraw = False
7.9171 	EXP 	sickHighlight: autoDraw = False
7.9171 	EXP 	notsickHighlight: autoDraw = False
7.9171 	EXP 	restaurantText: text = u'Restaurante Arroyo'
7.9171 	EXP 	foodImg: image = u'foods/mexican_food1.png'
7.9171 	EXP 	sickHighlight: opacity = 0
7.9171 	EXP 	notsickHighlight: opacity = 0
7.9171 	EXP 	fixationITIText: autoDraw = True
7.9173 	EXP 	window1: recordFrameIntervals = False
8.9344 	EXP 	trialInstrText: autoDraw = True
8.9344 	EXP 	restaurantText: autoDraw = True
8.9344 	EXP 	foodImg: autoDraw = True
8.9344 	EXP 	sickImg: autoDraw = True
8.9344 	EXP 	notsickImg: autoDraw = True
8.9344 	EXP 	fixationITIText: autoDraw = False
8.9344 	EXP 	sickHighlight: autoDraw = True
8.9344 	EXP 	notsickHighlight: autoDraw = True
11.8857 	EXP 	window1: recordFrameIntervals = False
11.9019 	EXP 	trialInstrText: autoDraw = False
11.9019 	EXP 	restaurantText: autoDraw = False
11.9019 	EXP 	foodImg: autoDraw = False
11.9019 	EXP 	fixationJitterText: autoDraw = True
11.9019 	EXP 	sickImg: autoDraw = False
11.9019 	EXP 	notsickImg: autoDraw = False
11.9019 	EXP 	sickHighlight: autoDraw = False
11.9019 	EXP 	notsickHighlight: autoDraw = False
11.9020 	EXP 	window1: recordFrameIntervals = False
12.4039 	EXP 	New trial (rep=0, index=2): {u'food': u'mexican_food2', u'corrAns': u'right', u'sick': u'No', u'restaurant': u'Restaurante Arroyo'}
12.4134 	EXP 	window1: recordFrameIntervals = False
12.4364 	EXP 	trialInstrText: autoDraw = False
12.4364 	EXP 	restaurantText: autoDraw = False
12.4364 	EXP 	foodImg: autoDraw = False
12.4364 	EXP 	fixationJitterText: autoDraw = False
12.4364 	EXP 	sickImg: autoDraw = False
12.4364 	EXP 	notsickImg: autoDraw = False
12.4364 	EXP 	fixationITIText: autoDraw = False
12.4364 	EXP 	sickHighlight: autoDraw = False
12.4364 	EXP 	notsickHighlight: autoDraw = False
12.4364 	EXP 	restaurantText: text = u'Restaurante Arroyo'
12.4364 	EXP 	foodImg: image = u'foods/mexican_food2.png'
12.4364 	EXP 	sickHighlight: opacity = 0
12.4364 	EXP 	notsickHighlight: opacity = 0
12.4364 	EXP 	fixationITIText: autoDraw = True
12.4366 	EXP 	window1: recordFrameIntervals = False
13.4536 	EXP 	trialInstrText: autoDraw = True
13.4536 	EXP 	restaurantText: autoDraw = True
13.4536 	EXP 	foodImg: autoDraw = True
13.4536 	EXP 	sickImg: autoDraw = True
13.4536 	EXP 	notsickImg: autoDraw = True
13.4536 	EXP 	fixationITIText: autoDraw = False
13.4536 	EXP 	sickHighlight: autoDraw = True
13.4536 	EXP 	notsickHighlight: autoDraw = True
16.4194 	EXP 	trialInstrText: autoDraw = False
16.4194 	EXP 	restaurantText: autoDraw = False
16.4194 	EXP 	foodImg: autoDraw = False
16.4194 	EXP 	sickImg: autoDraw = False
16.4194 	EXP 	notsickImg: autoDraw = False
16.4194 	EXP 	sickHighlight: autoDraw = False
16.4194 	EXP 	notsickHighlight: autoDraw = False
16.4196 	EXP 	window1: recordFrameIntervals = False
16.4370 	EXP 	fixationJitterText: autoDraw = True
16.4371 	EXP 	window1: recordFrameIntervals = False
16.9381 	EXP 	New trial (rep=0, index=3): {u'food': u'mexican_food1', u'corrAns': u'left', u'sick': u'Yes', u'restaurant': u"Molina's Cantina"}
16.9487 	EXP 	window1: recordFrameIntervals = False
16.9707 	EXP 	trialInstrText: autoDraw = False
16.9707 	EXP 	restaurantText: autoDraw = False
16.9707 	EXP 	foodImg: autoDraw = False
16.9707 	EXP 	fixationJitterText: autoDraw = False
16.9707 	EXP 	sickImg: autoDraw = False
16.9707 	EXP 	notsickImg: autoDraw = False
16.9707 	EXP 	fixationITIText: autoDraw = False
16.9707 	EXP 	sickHighlight: autoDraw = False
16.9707 	EXP 	notsickHighlight: autoDraw = False
16.9707 	EXP 	restaurantText: text = u"Molina's Cantina"
16.9707 	EXP 	foodImg: image = u'foods/mexican_food1.png'
16.9707 	EXP 	sickHighlight: opacity = 0
16.9707 	EXP 	notsickHighlight: opacity = 0
16.9707 	EXP 	fixationITIText: autoDraw = True
16.9709 	EXP 	window1: recordFrameIntervals = False
17.9874 	EXP 	trialInstrText: autoDraw = True
17.9874 	EXP 	restaurantText: autoDraw = True
17.9874 	EXP 	foodImg: autoDraw = True
17.9874 	EXP 	sickImg: autoDraw = True
17.9874 	EXP 	notsickImg: autoDraw = True
17.9874 	EXP 	fixationITIText: autoDraw = False
17.9874 	EXP 	sickHighlight: autoDraw = True
17.9874 	EXP 	notsickHighlight: autoDraw = True
20.8036 	DATA 	Keypress: escape
