0.3157 	WARNING 	Movie2 stim could not be imported and won't be available
3.5551 	EXP 	Created notsickImg = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-7.0, flipHoriz=False, flipVert=False, image=u'images/smiley.png', interpolate=True, mask=None, maskParams=None, name='notsickImg', opacity=1.0, ori=0.0, pos=array([ 0.5, -0.6]), size=array([ 0.3 ,  0.45]), texRes=128, units=u'norm', win=Window(...))
3.5577 	EXP 	Created fixationITIText = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=-8.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='fixationITIText', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'+', units=u'norm', win=Window(...), wrapWidth=1)
3.5621 	EXP 	Created sickHighlight = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'white', colorSpace='named', contrast=1.0, depth=-10.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=1.0, italic=False, name='sickHighlight', opacity=1.0, ori=0, pos=array([-0.5 , -0.35]), rgb=array([ 255.,  255.,  255.]), text=u'_', units=u'norm', win=Window(...), wrapWidth=1)
3.5646 	EXP 	Created notsickHighlight = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'white', colorSpace='named', contrast=1.0, depth=-11.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=1, italic=False, name='notsickHighlight', opacity=1.0, ori=0, pos=array([ 0.5 , -0.35]), rgb=array([ 255.,  255.,  255.]), text=u'_', units=u'norm', win=Window(...), wrapWidth=1)
3.5710 	EXP 	Imported irrelevant.xlsx as conditions, 4 conditions, 4 params
3.5713 	EXP 	Created sequence: random, trialTypes=4, nReps=1, seed=None
3.5718 	EXP 	New trial (rep=0, index=0): {u'food': u'mexican_food2', u'corrAns': u'right', u'sick': u'No', u'restaurant': u"Molina's Cantina"}
3.5964 	EXP 	window1: recordFrameIntervals = False
3.6141 	EXP 	restaurantText: text = u"Molina's Cantina"
3.6141 	EXP 	foodImg: image = u'foods/mexican_food2.png'
3.6141 	EXP 	sickHighlight: opacity = 0.0
3.6141 	EXP 	notsickHighlight: opacity = 0.0
3.6141 	EXP 	sickHighlight: text = u'_'
3.6141 	EXP 	notsickHighlight: text = u'_'
3.6141 	EXP 	fixationITIText: autoDraw = True
3.6141 	EXP 	sickHighlight: text = u'_'
3.6141 	EXP 	notsickHighlight: text = u'_'
3.6204 	EXP 	window1: recordFrameIntervals = False
4.6141 	EXP 	sickHighlight: text = u'_'
4.6141 	EXP 	notsickHighlight: text = u'_'
4.6644 	EXP 	trialInstrText: autoDraw = True
4.6644 	EXP 	restaurantText: autoDraw = True
4.6644 	EXP 	foodImg: autoDraw = True
4.6644 	EXP 	sickImg: autoDraw = True
4.6644 	EXP 	notsickImg: autoDraw = True
4.6644 	EXP 	fixationITIText: autoDraw = False
4.6644 	EXP 	sickHighlight: autoDraw = True
4.6644 	EXP 	notsickHighlight: autoDraw = True
4.6644 	EXP 	sickHighlight: text = u'_'
4.6644 	EXP 	notsickHighlight: text = u'_'
4.6873 	EXP 	sickHighlight: text = u'_'
4.6873 	EXP 	notsickHighlight: text = u'_'
4.7046 	EXP 	sickHighlight: text = u'_'
4.7046 	EXP 	notsickHighlight: text = u'_'
4.7300 	EXP 	sickHighlight: text = u'_'
4.7300 	EXP 	notsickHighlight: text = u'_'
4.7467 	EXP 	sickHighlight: text = u'_'
4.7467 	EXP 	notsickHighlight: text = u'_'
4.7636 	EXP 	sickHighlight: text = u'_'
4.7636 	EXP 	notsickHighlight: text = u'_'
4.7802 	EXP 	sickHighlight: text = u'_'
4.7802 	EXP 	notsickHighlight: text = u'_'
4.7939 	EXP 	sickHighlight: text = u'_'
4.7939 	EXP 	notsickHighlight: text = u'_'
4.8134 	EXP 	sickHighlight: text = u'_'
4.8134 	EXP 	notsickHighlight: text = u'_'
4.8300 	EXP 	sickHighlight: text = u'_'
4.8300 	EXP 	notsickHighlight: text = u'_'
4.8464 	EXP 	sickHighlight: text = u'_'
4.8464 	EXP 	notsickHighlight: text = u'_'
4.8635 	EXP 	sickHighlight: text = u'_'
4.8635 	EXP 	notsickHighlight: text = u'_'
4.8797 	EXP 	sickHighlight: text = u'_'
4.8797 	EXP 	notsickHighlight: text = u'_'
4.8966 	EXP 	sickHighlight: text = u'_'
4.8966 	EXP 	notsickHighlight: text = u'_'
4.9134 	EXP 	sickHighlight: text = u'_'
4.9134 	EXP 	notsickHighlight: text = u'_'
4.9193 	DATA 	Keypress: left
4.9301 	EXP 	sickHighlight: text = u'_'
4.9301 	EXP 	notsickHighlight: text = u'_'
4.9465 	EXP 	sickHighlight: opacity = 1
4.9465 	EXP 	notsickHighlight: opacity = 0
4.9465 	EXP 	sickHighlight: text = u'_'
4.9465 	EXP 	notsickHighlight: text = u'_'
4.9630 	EXP 	sickHighlight: opacity = 1
4.9630 	EXP 	notsickHighlight: opacity = 0
4.9630 	EXP 	sickHighlight: text = u'_'
4.9630 	EXP 	notsickHighlight: text = u'_'
4.9799 	EXP 	sickHighlight: opacity = 1
4.9799 	EXP 	notsickHighlight: opacity = 0
4.9799 	EXP 	sickHighlight: text = u'_'
4.9799 	EXP 	notsickHighlight: text = u'_'
4.9967 	EXP 	sickHighlight: opacity = 1
4.9967 	EXP 	notsickHighlight: opacity = 0
4.9967 	EXP 	sickHighlight: text = u'_'
4.9967 	EXP 	notsickHighlight: text = u'_'
5.0132 	EXP 	sickHighlight: opacity = 1
5.0132 	EXP 	notsickHighlight: opacity = 0
5.0132 	EXP 	sickHighlight: text = u'_'
5.0132 	EXP 	notsickHighlight: text = u'_'
5.0300 	EXP 	sickHighlight: opacity = 1
5.0300 	EXP 	notsickHighlight: opacity = 0
5.0300 	EXP 	sickHighlight: text = u'_'
5.0300 	EXP 	notsickHighlight: text = u'_'
5.0304 	DATA 	Keypress: right
5.0464 	EXP 	sickHighlight: opacity = 0
5.0464 	EXP 	notsickHighlight: opacity = 1
5.0464 	EXP 	sickHighlight: text = u'_'
5.0464 	EXP 	notsickHighlight: text = u'_'
5.0634 	EXP 	sickHighlight: opacity = 0
5.0634 	EXP 	notsickHighlight: opacity = 1
5.0634 	EXP 	sickHighlight: text = u'_'
5.0634 	EXP 	notsickHighlight: text = u'_'
5.0802 	EXP 	sickHighlight: opacity = 0
5.0802 	EXP 	notsickHighlight: opacity = 1
5.0802 	EXP 	sickHighlight: text = u'_'
5.0802 	EXP 	notsickHighlight: text = u'_'
5.0942 	EXP 	sickHighlight: opacity = 0
5.0942 	EXP 	notsickHighlight: opacity = 1
5.0942 	EXP 	sickHighlight: text = u'_'
5.0942 	EXP 	notsickHighlight: text = u'_'
5.1135 	EXP 	sickHighlight: opacity = 0
5.1135 	EXP 	notsickHighlight: opacity = 1
5.1135 	EXP 	sickHighlight: text = u'_'
5.1135 	EXP 	notsickHighlight: text = u'_'
5.1233 	DATA 	Keypress: left
5.1377 	EXP 	sickHighlight: opacity = 0
5.1377 	EXP 	notsickHighlight: opacity = 1
5.1377 	EXP 	sickHighlight: text = u'_'
5.1377 	EXP 	notsickHighlight: text = u'_'
5.1636 	EXP 	sickHighlight: opacity = 1
5.1636 	EXP 	notsickHighlight: opacity = 0
5.1636 	EXP 	sickHighlight: text = u'_'
5.1636 	EXP 	notsickHighlight: text = u'_'
5.1780 	EXP 	sickHighlight: opacity = 1
5.1780 	EXP 	notsickHighlight: opacity = 0
5.1780 	EXP 	sickHighlight: text = u'_'
5.1780 	EXP 	notsickHighlight: text = u'_'
5.1968 	EXP 	sickHighlight: opacity = 1
5.1968 	EXP 	notsickHighlight: opacity = 0
5.1968 	EXP 	sickHighlight: text = u'_'
5.1968 	EXP 	notsickHighlight: text = u'_'
5.2112 	EXP 	sickHighlight: opacity = 1
5.2112 	EXP 	notsickHighlight: opacity = 0
5.2112 	EXP 	sickHighlight: text = u'_'
5.2112 	EXP 	notsickHighlight: text = u'_'
5.2300 	EXP 	sickHighlight: opacity = 1
5.2300 	EXP 	notsickHighlight: opacity = 0
5.2300 	EXP 	sickHighlight: text = u'_'
5.2300 	EXP 	notsickHighlight: text = u'_'
5.2306 	DATA 	Keypress: right
5.2443 	EXP 	sickHighlight: opacity = 0
5.2443 	EXP 	notsickHighlight: opacity = 1
5.2443 	EXP 	sickHighlight: text = u'_'
5.2443 	EXP 	notsickHighlight: text = u'_'
5.2635 	EXP 	sickHighlight: opacity = 0
5.2635 	EXP 	notsickHighlight: opacity = 1
5.2635 	EXP 	sickHighlight: text = u'_'
5.2635 	EXP 	notsickHighlight: text = u'_'
5.2882 	EXP 	sickHighlight: opacity = 0
5.2882 	EXP 	notsickHighlight: opacity = 1
5.2882 	EXP 	sickHighlight: text = u'_'
5.2882 	EXP 	notsickHighlight: text = u'_'
5.3134 	EXP 	sickHighlight: opacity = 0
5.3134 	EXP 	notsickHighlight: opacity = 1
5.3134 	EXP 	sickHighlight: text = u'_'
5.3134 	EXP 	notsickHighlight: text = u'_'
5.3301 	EXP 	sickHighlight: opacity = 0
5.3301 	EXP 	notsickHighlight: opacity = 1
5.3301 	EXP 	sickHighlight: text = u'_'
5.3301 	EXP 	notsickHighlight: text = u'_'
5.3469 	EXP 	sickHighlight: opacity = 0
5.3469 	EXP 	notsickHighlight: opacity = 1
5.3469 	EXP 	sickHighlight: text = u'_'
5.3469 	EXP 	notsickHighlight: text = u'_'
5.3608 	EXP 	sickHighlight: opacity = 0
5.3608 	EXP 	notsickHighlight: opacity = 1
5.3608 	EXP 	sickHighlight: text = u'_'
5.3608 	EXP 	notsickHighlight: text = u'_'
5.3691 	DATA 	Keypress: right
5.3802 	EXP 	sickHighlight: opacity = 0
5.3802 	EXP 	notsickHighlight: opacity = 1
5.3802 	EXP 	sickHighlight: text = u'_'
5.3802 	EXP 	notsickHighlight: text = u'_'
5.3969 	EXP 	sickHighlight: opacity = 0
5.3969 	EXP 	notsickHighlight: opacity = 1
5.3969 	EXP 	sickHighlight: text = u'_'
5.3969 	EXP 	notsickHighlight: text = u'_'
5.4106 	EXP 	sickHighlight: opacity = 0
5.4106 	EXP 	notsickHighlight: opacity = 1
5.4106 	EXP 	sickHighlight: text = u'_'
5.4106 	EXP 	notsickHighlight: text = u'_'
5.4301 	EXP 	sickHighlight: opacity = 0
5.4301 	EXP 	notsickHighlight: opacity = 1
5.4301 	EXP 	sickHighlight: text = u'_'
5.4301 	EXP 	notsickHighlight: text = u'_'
5.4470 	EXP 	sickHighlight: opacity = 0
5.4470 	EXP 	notsickHighlight: opacity = 1
5.4470 	EXP 	sickHighlight: text = u'_'
5.4470 	EXP 	notsickHighlight: text = u'_'
5.4636 	EXP 	sickHighlight: opacity = 0
5.4636 	EXP 	notsickHighlight: opacity = 1
5.4636 	EXP 	sickHighlight: text = u'_'
5.4636 	EXP 	notsickHighlight: text = u'_'
5.4805 	EXP 	sickHighlight: opacity = 0
5.4805 	EXP 	notsickHighlight: opacity = 1
5.4805 	EXP 	sickHighlight: text = u'_'
5.4805 	EXP 	notsickHighlight: text = u'_'
5.4942 	EXP 	sickHighlight: opacity = 0
5.4942 	EXP 	notsickHighlight: opacity = 1
5.4942 	EXP 	sickHighlight: text = u'_'
5.4942 	EXP 	notsickHighlight: text = u'_'
5.5133 	EXP 	sickHighlight: opacity = 0
5.5133 	EXP 	notsickHighlight: opacity = 1
5.5133 	EXP 	sickHighlight: text = u'_'
5.5133 	EXP 	notsickHighlight: text = u'_'
5.5301 	EXP 	sickHighlight: opacity = 0
5.5301 	EXP 	notsickHighlight: opacity = 1
5.5301 	EXP 	sickHighlight: text = u'_'
5.5301 	EXP 	notsickHighlight: text = u'_'
5.5467 	EXP 	sickHighlight: opacity = 0
5.5467 	EXP 	notsickHighlight: opacity = 1
5.5467 	EXP 	sickHighlight: text = u'_'
5.5467 	EXP 	notsickHighlight: text = u'_'
5.5472 	DATA 	Keypress: right
5.5636 	EXP 	sickHighlight: opacity = 0
5.5636 	EXP 	notsickHighlight: opacity = 1
5.5636 	EXP 	sickHighlight: text = u'_'
5.5636 	EXP 	notsickHighlight: text = u'_'
5.5799 	EXP 	sickHighlight: opacity = 0
5.5799 	EXP 	notsickHighlight: opacity = 1
5.5799 	EXP 	sickHighlight: text = u'_'
5.5799 	EXP 	notsickHighlight: text = u'_'
5.5969 	EXP 	sickHighlight: opacity = 0
5.5969 	EXP 	notsickHighlight: opacity = 1
5.5969 	EXP 	sickHighlight: text = u'_'
5.5969 	EXP 	notsickHighlight: text = u'_'
5.6136 	EXP 	sickHighlight: opacity = 0
5.6136 	EXP 	notsickHighlight: opacity = 1
5.6136 	EXP 	sickHighlight: text = u'_'
5.6136 	EXP 	notsickHighlight: text = u'_'
5.6300 	EXP 	sickHighlight: opacity = 0
5.6300 	EXP 	notsickHighlight: opacity = 1
5.6300 	EXP 	sickHighlight: text = u'_'
5.6300 	EXP 	notsickHighlight: text = u'_'
5.6467 	EXP 	sickHighlight: opacity = 0
5.6467 	EXP 	notsickHighlight: opacity = 1
5.6467 	EXP 	sickHighlight: text = u'_'
5.6467 	EXP 	notsickHighlight: text = u'_'
5.6472 	DATA 	Keypress: left
5.6612 	EXP 	sickHighlight: opacity = 1
5.6612 	EXP 	notsickHighlight: opacity = 0
5.6612 	EXP 	sickHighlight: text = u'_'
5.6612 	EXP 	notsickHighlight: text = u'_'
5.6802 	EXP 	sickHighlight: opacity = 1
5.6802 	EXP 	notsickHighlight: opacity = 0
5.6802 	EXP 	sickHighlight: text = u'_'
5.6802 	EXP 	notsickHighlight: text = u'_'
5.6940 	EXP 	sickHighlight: opacity = 1
5.6940 	EXP 	notsickHighlight: opacity = 0
5.6940 	EXP 	sickHighlight: text = u'_'
5.6940 	EXP 	notsickHighlight: text = u'_'
5.7133 	EXP 	sickHighlight: opacity = 1
5.7133 	EXP 	notsickHighlight: opacity = 0
5.7133 	EXP 	sickHighlight: text = u'_'
5.7133 	EXP 	notsickHighlight: text = u'_'
5.7301 	EXP 	sickHighlight: opacity = 1
5.7301 	EXP 	notsickHighlight: opacity = 0
5.7301 	EXP 	sickHighlight: text = u'_'
5.7301 	EXP 	notsickHighlight: text = u'_'
5.7468 	EXP 	sickHighlight: opacity = 1
5.7468 	EXP 	notsickHighlight: opacity = 0
5.7468 	EXP 	sickHighlight: text = u'_'
5.7468 	EXP 	notsickHighlight: text = u'_'
5.7636 	EXP 	sickHighlight: opacity = 1
5.7636 	EXP 	notsickHighlight: opacity = 0
5.7636 	EXP 	sickHighlight: text = u'_'
5.7636 	EXP 	notsickHighlight: text = u'_'
5.7775 	EXP 	sickHighlight: opacity = 1
5.7775 	EXP 	notsickHighlight: opacity = 0
5.7775 	EXP 	sickHighlight: text = u'_'
5.7775 	EXP 	notsickHighlight: text = u'_'
5.7867 	DATA 	Keypress: right
5.7968 	EXP 	sickHighlight: opacity = 1
5.7968 	EXP 	notsickHighlight: opacity = 0
5.7968 	EXP 	sickHighlight: text = u'_'
5.7968 	EXP 	notsickHighlight: text = u'_'
5.8136 	EXP 	sickHighlight: opacity = 0
5.8136 	EXP 	notsickHighlight: opacity = 1
5.8136 	EXP 	sickHighlight: text = u'_'
5.8136 	EXP 	notsickHighlight: text = u'_'
5.8299 	EXP 	sickHighlight: opacity = 0
5.8299 	EXP 	notsickHighlight: opacity = 1
5.8299 	EXP 	sickHighlight: text = u'_'
5.8299 	EXP 	notsickHighlight: text = u'_'
5.8470 	EXP 	sickHighlight: opacity = 0
5.8470 	EXP 	notsickHighlight: opacity = 1
5.8470 	EXP 	sickHighlight: text = u'_'
5.8470 	EXP 	notsickHighlight: text = u'_'
5.8610 	EXP 	sickHighlight: opacity = 0
5.8610 	EXP 	notsickHighlight: opacity = 1
5.8610 	EXP 	sickHighlight: text = u'_'
5.8610 	EXP 	notsickHighlight: text = u'_'
5.8803 	EXP 	sickHighlight: opacity = 0
5.8803 	EXP 	notsickHighlight: opacity = 1
5.8803 	EXP 	sickHighlight: text = u'_'
5.8803 	EXP 	notsickHighlight: text = u'_'
5.8943 	EXP 	sickHighlight: opacity = 0
5.8943 	EXP 	notsickHighlight: opacity = 1
5.8943 	EXP 	sickHighlight: text = u'_'
5.8943 	EXP 	notsickHighlight: text = u'_'
5.9136 	EXP 	sickHighlight: opacity = 0
5.9136 	EXP 	notsickHighlight: opacity = 1
5.9136 	EXP 	sickHighlight: text = u'_'
5.9136 	EXP 	notsickHighlight: text = u'_'
5.9278 	EXP 	sickHighlight: opacity = 0
5.9278 	EXP 	notsickHighlight: opacity = 1
5.9278 	EXP 	sickHighlight: text = u'_'
5.9278 	EXP 	notsickHighlight: text = u'_'
5.9468 	EXP 	sickHighlight: opacity = 0
5.9468 	EXP 	notsickHighlight: opacity = 1
5.9468 	EXP 	sickHighlight: text = u'_'
5.9468 	EXP 	notsickHighlight: text = u'_'
5.9636 	EXP 	sickHighlight: opacity = 0
5.9636 	EXP 	notsickHighlight: opacity = 1
5.9636 	EXP 	sickHighlight: text = u'_'
5.9636 	EXP 	notsickHighlight: text = u'_'
5.9801 	EXP 	sickHighlight: opacity = 0
5.9801 	EXP 	notsickHighlight: opacity = 1
5.9801 	EXP 	sickHighlight: text = u'_'
5.9801 	EXP 	notsickHighlight: text = u'_'
5.9969 	EXP 	sickHighlight: opacity = 0
5.9969 	EXP 	notsickHighlight: opacity = 1
5.9969 	EXP 	sickHighlight: text = u'_'
5.9969 	EXP 	notsickHighlight: text = u'_'
6.0109 	EXP 	sickHighlight: opacity = 0
6.0109 	EXP 	notsickHighlight: opacity = 1
6.0109 	EXP 	sickHighlight: text = u'_'
6.0109 	EXP 	notsickHighlight: text = u'_'
6.0301 	EXP 	sickHighlight: opacity = 0
6.0301 	EXP 	notsickHighlight: opacity = 1
6.0301 	EXP 	sickHighlight: text = u'_'
6.0301 	EXP 	notsickHighlight: text = u'_'
6.0470 	EXP 	sickHighlight: opacity = 0
6.0470 	EXP 	notsickHighlight: opacity = 1
6.0470 	EXP 	sickHighlight: text = u'_'
6.0470 	EXP 	notsickHighlight: text = u'_'
6.0635 	EXP 	sickHighlight: opacity = 0
6.0635 	EXP 	notsickHighlight: opacity = 1
6.0635 	EXP 	sickHighlight: text = u'_'
6.0635 	EXP 	notsickHighlight: text = u'_'
6.0803 	EXP 	sickHighlight: opacity = 0
6.0803 	EXP 	notsickHighlight: opacity = 1
6.0803 	EXP 	sickHighlight: text = u'_'
6.0803 	EXP 	notsickHighlight: text = u'_'
6.0808 	DATA 	Keypress: left
6.0943 	EXP 	sickHighlight: opacity = 1
6.0943 	EXP 	notsickHighlight: opacity = 0
6.0943 	EXP 	sickHighlight: text = u'_'
6.0943 	EXP 	notsickHighlight: text = u'_'
6.1135 	EXP 	sickHighlight: opacity = 1
6.1135 	EXP 	notsickHighlight: opacity = 0
6.1135 	EXP 	sickHighlight: text = u'_'
6.1135 	EXP 	notsickHighlight: text = u'_'
6.1299 	EXP 	sickHighlight: opacity = 1
6.1299 	EXP 	notsickHighlight: opacity = 0
6.1299 	EXP 	sickHighlight: text = u'_'
6.1299 	EXP 	notsickHighlight: text = u'_'
6.1467 	EXP 	sickHighlight: opacity = 1
6.1467 	EXP 	notsickHighlight: opacity = 0
6.1467 	EXP 	sickHighlight: text = u'_'
6.1467 	EXP 	notsickHighlight: text = u'_'
6.1637 	EXP 	sickHighlight: opacity = 1
6.1637 	EXP 	notsickHighlight: opacity = 0
6.1637 	EXP 	sickHighlight: text = u'_'
6.1637 	EXP 	notsickHighlight: text = u'_'
6.1782 	EXP 	sickHighlight: opacity = 1
6.1782 	EXP 	notsickHighlight: opacity = 0
6.1782 	EXP 	sickHighlight: text = u'_'
6.1782 	EXP 	notsickHighlight: text = u'_'
6.1970 	EXP 	sickHighlight: opacity = 1
6.1970 	EXP 	notsickHighlight: opacity = 0
6.1970 	EXP 	sickHighlight: text = u'_'
6.1970 	EXP 	notsickHighlight: text = u'_'
6.2136 	EXP 	sickHighlight: opacity = 1
6.2136 	EXP 	notsickHighlight: opacity = 0
6.2136 	EXP 	sickHighlight: text = u'_'
6.2136 	EXP 	notsickHighlight: text = u'_'
6.2304 	EXP 	sickHighlight: opacity = 1
6.2304 	EXP 	notsickHighlight: opacity = 0
6.2304 	EXP 	sickHighlight: text = u'_'
6.2304 	EXP 	notsickHighlight: text = u'_'
6.2468 	EXP 	sickHighlight: opacity = 1
6.2468 	EXP 	notsickHighlight: opacity = 0
6.2468 	EXP 	sickHighlight: text = u'_'
6.2468 	EXP 	notsickHighlight: text = u'_'
6.2637 	EXP 	sickHighlight: opacity = 1
6.2637 	EXP 	notsickHighlight: opacity = 0
6.2637 	EXP 	sickHighlight: text = u'_'
6.2637 	EXP 	notsickHighlight: text = u'_'
6.2744 	DATA 	Keypress: right
6.2889 	EXP 	sickHighlight: opacity = 1
6.2889 	EXP 	notsickHighlight: opacity = 0
6.2889 	EXP 	sickHighlight: text = u'_'
6.2889 	EXP 	notsickHighlight: text = u'_'
6.3030 	EXP 	sickHighlight: opacity = 0
6.3030 	EXP 	notsickHighlight: opacity = 1
6.3030 	EXP 	sickHighlight: text = u'_'
6.3030 	EXP 	notsickHighlight: text = u'_'
6.3218 	EXP 	sickHighlight: opacity = 0
6.3218 	EXP 	notsickHighlight: opacity = 1
6.3218 	EXP 	sickHighlight: text = u'_'
6.3218 	EXP 	notsickHighlight: text = u'_'
6.3384 	EXP 	sickHighlight: opacity = 0
6.3384 	EXP 	notsickHighlight: opacity = 1
6.3384 	EXP 	sickHighlight: text = u'_'
6.3384 	EXP 	notsickHighlight: text = u'_'
6.3526 	EXP 	sickHighlight: opacity = 0
6.3526 	EXP 	notsickHighlight: opacity = 1
6.3526 	EXP 	sickHighlight: text = u'_'
6.3526 	EXP 	notsickHighlight: text = u'_'
6.3723 	EXP 	sickHighlight: opacity = 0
6.3723 	EXP 	notsickHighlight: opacity = 1
6.3723 	EXP 	sickHighlight: text = u'_'
6.3723 	EXP 	notsickHighlight: text = u'_'
6.3889 	EXP 	sickHighlight: opacity = 0
6.3889 	EXP 	notsickHighlight: opacity = 1
6.3889 	EXP 	sickHighlight: text = u'_'
6.3889 	EXP 	notsickHighlight: text = u'_'
6.4049 	EXP 	sickHighlight: opacity = 0
6.4049 	EXP 	notsickHighlight: opacity = 1
6.4049 	EXP 	sickHighlight: text = u'_'
6.4049 	EXP 	notsickHighlight: text = u'_'
6.4217 	EXP 	sickHighlight: opacity = 0
6.4217 	EXP 	notsickHighlight: opacity = 1
6.4217 	EXP 	sickHighlight: text = u'_'
6.4217 	EXP 	notsickHighlight: text = u'_'
6.4386 	EXP 	sickHighlight: opacity = 0
6.4386 	EXP 	notsickHighlight: opacity = 1
6.4386 	EXP 	sickHighlight: text = u'_'
6.4386 	EXP 	notsickHighlight: text = u'_'
6.4555 	EXP 	sickHighlight: opacity = 0
6.4555 	EXP 	notsickHighlight: opacity = 1
6.4555 	EXP 	sickHighlight: text = u'_'
6.4555 	EXP 	notsickHighlight: text = u'_'
6.4718 	EXP 	sickHighlight: opacity = 0
6.4718 	EXP 	notsickHighlight: opacity = 1
6.4718 	EXP 	sickHighlight: text = u'_'
6.4718 	EXP 	notsickHighlight: text = u'_'
6.4885 	EXP 	sickHighlight: opacity = 0
6.4885 	EXP 	notsickHighlight: opacity = 1
6.4885 	EXP 	sickHighlight: text = u'_'
6.4885 	EXP 	notsickHighlight: text = u'_'
6.5057 	EXP 	sickHighlight: opacity = 0
6.5057 	EXP 	notsickHighlight: opacity = 1
6.5057 	EXP 	sickHighlight: text = u'_'
6.5057 	EXP 	notsickHighlight: text = u'_'
6.5129 	DATA 	Keypress: left
6.5201 	EXP 	sickHighlight: opacity = 0
6.5201 	EXP 	notsickHighlight: opacity = 1
6.5201 	EXP 	sickHighlight: text = u'_'
6.5201 	EXP 	notsickHighlight: text = u'_'
6.5391 	EXP 	sickHighlight: opacity = 1
6.5391 	EXP 	notsickHighlight: opacity = 0
6.5391 	EXP 	sickHighlight: text = u'_'
6.5391 	EXP 	notsickHighlight: text = u'_'
6.5532 	EXP 	sickHighlight: opacity = 1
6.5532 	EXP 	notsickHighlight: opacity = 0
6.5532 	EXP 	sickHighlight: text = u'_'
6.5532 	EXP 	notsickHighlight: text = u'_'
6.5725 	EXP 	sickHighlight: opacity = 1
6.5725 	EXP 	notsickHighlight: opacity = 0
6.5725 	EXP 	sickHighlight: text = u'_'
6.5725 	EXP 	notsickHighlight: text = u'_'
6.5883 	EXP 	sickHighlight: opacity = 1
6.5883 	EXP 	notsickHighlight: opacity = 0
6.5883 	EXP 	sickHighlight: text = u'_'
6.5883 	EXP 	notsickHighlight: text = u'_'
