0.3137 	WARNING 	Movie2 stim could not be imported and won't be available
3.2185 	EXP 	Created fixationITIText = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=-8.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='fixationITIText', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'+', units=u'norm', win=Window(...), wrapWidth=1)
3.2231 	EXP 	Created sickHighlight = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'white', colorSpace='named', contrast=1.0, depth=-10.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=1.0, italic=False, name='sickHighlight', opacity=1.0, ori=0, pos=array([-0.5 , -0.35]), rgb=array([ 255.,  255.,  255.]), text=u'_', units=u'norm', win=Window(...), wrapWidth=1)
3.2257 	EXP 	Created notsickHighlight = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'white', colorSpace='named', contrast=1.0, depth=-11.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=1, italic=False, name='notsickHighlight', opacity=1.0, ori=0, pos=array([ 0.5 , -0.35]), rgb=array([ 255.,  255.,  255.]), text=u'_', units=u'norm', win=Window(...), wrapWidth=1)
3.2319 	EXP 	Imported irrelevant.xlsx as conditions, 4 conditions, 4 params
3.2322 	EXP 	Created sequence: random, trialTypes=4, nReps=1, seed=None
3.2326 	EXP 	New trial (rep=0, index=0): {u'food': u'mexican_food2', u'corrAns': u'right', u'sick': u'No', u'restaurant': u"Molina's Cantina"}
3.2579 	EXP 	window1: recordFrameIntervals = False
3.2751 	EXP 	restaurantText: text = u"Molina's Cantina"
3.2751 	EXP 	foodImg: image = u'foods/mexican_food2.png'
3.2751 	EXP 	sickHighlight: opacity = 0.0
3.2751 	EXP 	notsickHighlight: opacity = 0.0
3.2751 	EXP 	sickHighlight: text = u'_'
3.2751 	EXP 	notsickHighlight: text = u'_'
3.2751 	EXP 	fixationITIText: autoDraw = True
3.2751 	EXP 	sickHighlight: text = u'_'
3.2751 	EXP 	notsickHighlight: text = u'_'
3.2810 	EXP 	window1: recordFrameIntervals = False
4.2754 	EXP 	sickHighlight: text = u'_'
4.2754 	EXP 	notsickHighlight: text = u'_'
4.3418 	EXP 	trialInstrText: autoDraw = True
4.3418 	EXP 	restaurantText: autoDraw = True
4.3418 	EXP 	foodImg: autoDraw = True
4.3418 	EXP 	sickImg: autoDraw = True
4.3418 	EXP 	notsickImg: autoDraw = True
4.3418 	EXP 	fixationITIText: autoDraw = False
4.3418 	EXP 	sickHighlight: autoDraw = True
4.3418 	EXP 	notsickHighlight: autoDraw = True
4.3418 	EXP 	sickHighlight: text = u'_'
4.3418 	EXP 	notsickHighlight: text = u'_'
4.3577 	EXP 	sickHighlight: text = u'_'
4.3577 	EXP 	notsickHighlight: text = u'_'
4.3722 	EXP 	sickHighlight: text = u'_'
4.3722 	EXP 	notsickHighlight: text = u'_'
4.3908 	EXP 	sickHighlight: text = u'_'
4.3908 	EXP 	notsickHighlight: text = u'_'
4.4078 	EXP 	sickHighlight: text = u'_'
4.4078 	EXP 	notsickHighlight: text = u'_'
4.4241 	EXP 	sickHighlight: text = u'_'
4.4241 	EXP 	notsickHighlight: text = u'_'
4.4408 	EXP 	sickHighlight: text = u'_'
4.4408 	EXP 	notsickHighlight: text = u'_'
4.4578 	EXP 	sickHighlight: text = u'_'
4.4578 	EXP 	notsickHighlight: text = u'_'
4.4723 	EXP 	sickHighlight: text = u'_'
4.4723 	EXP 	notsickHighlight: text = u'_'
4.4908 	EXP 	sickHighlight: text = u'_'
4.4908 	EXP 	notsickHighlight: text = u'_'
4.5074 	EXP 	sickHighlight: text = u'_'
4.5074 	EXP 	notsickHighlight: text = u'_'
4.5242 	EXP 	sickHighlight: text = u'_'
4.5242 	EXP 	notsickHighlight: text = u'_'
4.5409 	EXP 	sickHighlight: text = u'_'
4.5409 	EXP 	notsickHighlight: text = u'_'
4.5578 	EXP 	sickHighlight: text = u'_'
4.5578 	EXP 	notsickHighlight: text = u'_'
4.5717 	EXP 	sickHighlight: text = u'_'
4.5717 	EXP 	notsickHighlight: text = u'_'
4.5910 	EXP 	sickHighlight: text = u'_'
4.5910 	EXP 	notsickHighlight: text = u'_'
4.6048 	EXP 	sickHighlight: text = u'_'
4.6048 	EXP 	notsickHighlight: text = u'_'
4.6243 	EXP 	sickHighlight: text = u'_'
4.6243 	EXP 	notsickHighlight: text = u'_'
4.6410 	EXP 	sickHighlight: text = u'_'
4.6410 	EXP 	notsickHighlight: text = u'_'
4.6557 	EXP 	sickHighlight: text = u'_'
4.6557 	EXP 	notsickHighlight: text = u'_'
4.6742 	EXP 	sickHighlight: text = u'_'
4.6742 	EXP 	notsickHighlight: text = u'_'
4.6884 	EXP 	sickHighlight: text = u'_'
4.6884 	EXP 	notsickHighlight: text = u'_'
4.7078 	EXP 	sickHighlight: text = u'_'
4.7078 	EXP 	notsickHighlight: text = u'_'
4.7242 	EXP 	sickHighlight: text = u'_'
4.7242 	EXP 	notsickHighlight: text = u'_'
4.7411 	EXP 	sickHighlight: text = u'_'
4.7411 	EXP 	notsickHighlight: text = u'_'
4.7576 	EXP 	sickHighlight: text = u'_'
4.7576 	EXP 	notsickHighlight: text = u'_'
4.7745 	EXP 	sickHighlight: text = u'_'
4.7745 	EXP 	notsickHighlight: text = u'_'
4.7912 	EXP 	sickHighlight: text = u'_'
4.7912 	EXP 	notsickHighlight: text = u'_'
4.8050 	EXP 	sickHighlight: text = u'_'
4.8050 	EXP 	notsickHighlight: text = u'_'
4.8243 	EXP 	sickHighlight: text = u'_'
4.8243 	EXP 	notsickHighlight: text = u'_'
4.8412 	EXP 	sickHighlight: text = u'_'
4.8412 	EXP 	notsickHighlight: text = u'_'
4.8578 	EXP 	sickHighlight: text = u'_'
4.8578 	EXP 	notsickHighlight: text = u'_'
4.8743 	EXP 	sickHighlight: text = u'_'
4.8743 	EXP 	notsickHighlight: text = u'_'
4.8881 	EXP 	sickHighlight: text = u'_'
4.8881 	EXP 	notsickHighlight: text = u'_'
4.9077 	EXP 	sickHighlight: text = u'_'
4.9077 	EXP 	notsickHighlight: text = u'_'
4.9244 	EXP 	sickHighlight: text = u'_'
4.9244 	EXP 	notsickHighlight: text = u'_'
4.9383 	EXP 	sickHighlight: text = u'_'
4.9383 	EXP 	notsickHighlight: text = u'_'
4.9577 	EXP 	sickHighlight: text = u'_'
4.9577 	EXP 	notsickHighlight: text = u'_'
4.9745 	EXP 	sickHighlight: text = u'_'
4.9745 	EXP 	notsickHighlight: text = u'_'
4.9750 	DATA 	Keypress: left
4.9895 	EXP 	sickHighlight: text = u'_'
4.9895 	EXP 	notsickHighlight: text = u'_'
5.0076 	EXP 	sickHighlight: text = u'_'
5.0076 	EXP 	notsickHighlight: text = u'_'
5.0218 	EXP 	sickHighlight: text = u'_'
5.0218 	EXP 	notsickHighlight: text = u'_'
5.0411 	EXP 	sickHighlight: text = u'_'
5.0411 	EXP 	notsickHighlight: text = u'_'
5.0577 	EXP 	sickHighlight: text = u'_'
5.0577 	EXP 	notsickHighlight: text = u'_'
5.0742 	EXP 	sickHighlight: text = u'_'
5.0742 	EXP 	notsickHighlight: text = u'_'
5.0885 	EXP 	sickHighlight: text = u'_'
5.0885 	EXP 	notsickHighlight: text = u'_'
5.1078 	EXP 	sickHighlight: text = u'_'
5.1078 	EXP 	notsickHighlight: text = u'_'
5.1224 	EXP 	sickHighlight: text = u'_'
5.1224 	EXP 	notsickHighlight: text = u'_'
5.1409 	EXP 	sickHighlight: text = u'_'
5.1409 	EXP 	notsickHighlight: text = u'_'
5.1579 	EXP 	sickHighlight: text = u'_'
5.1579 	EXP 	notsickHighlight: text = u'_'
5.1721 	EXP 	sickHighlight: text = u'_'
5.1721 	EXP 	notsickHighlight: text = u'_'
5.1912 	EXP 	sickHighlight: text = u'_'
5.1912 	EXP 	notsickHighlight: text = u'_'
5.2049 	EXP 	sickHighlight: text = u'_'
5.2049 	EXP 	notsickHighlight: text = u'_'
5.2245 	EXP 	sickHighlight: text = u'_'
5.2245 	EXP 	notsickHighlight: text = u'_'
5.2384 	EXP 	sickHighlight: text = u'_'
5.2384 	EXP 	notsickHighlight: text = u'_'
5.2578 	EXP 	sickHighlight: text = u'_'
5.2578 	EXP 	notsickHighlight: text = u'_'
5.2723 	EXP 	sickHighlight: text = u'_'
5.2723 	EXP 	notsickHighlight: text = u'_'
5.2911 	EXP 	sickHighlight: text = u'_'
5.2911 	EXP 	notsickHighlight: text = u'_'
5.3076 	EXP 	sickHighlight: text = u'_'
5.3076 	EXP 	notsickHighlight: text = u'_'
5.3245 	EXP 	sickHighlight: text = u'_'
5.3245 	EXP 	notsickHighlight: text = u'_'
5.3384 	EXP 	sickHighlight: text = u'_'
5.3384 	EXP 	notsickHighlight: text = u'_'
5.3578 	EXP 	sickHighlight: text = u'_'
5.3578 	EXP 	notsickHighlight: text = u'_'
5.3744 	EXP 	sickHighlight: text = u'_'
5.3744 	EXP 	notsickHighlight: text = u'_'
5.3912 	EXP 	sickHighlight: text = u'_'
5.3912 	EXP 	notsickHighlight: text = u'_'
5.4080 	EXP 	sickHighlight: text = u'_'
5.4080 	EXP 	notsickHighlight: text = u'_'
5.4244 	EXP 	sickHighlight: text = u'_'
5.4244 	EXP 	notsickHighlight: text = u'_'
5.4410 	EXP 	sickHighlight: text = u'_'
5.4410 	EXP 	notsickHighlight: text = u'_'
5.4414 	DATA 	Keypress: right
5.4577 	EXP 	sickHighlight: text = u'_'
5.4577 	EXP 	notsickHighlight: text = u'_'
5.4744 	EXP 	sickHighlight: text = u'_'
5.4744 	EXP 	notsickHighlight: text = u'_'
5.4912 	EXP 	sickHighlight: text = u'_'
5.4912 	EXP 	notsickHighlight: text = u'_'
5.5075 	EXP 	sickHighlight: text = u'_'
5.5075 	EXP 	notsickHighlight: text = u'_'
5.5245 	EXP 	sickHighlight: text = u'_'
5.5245 	EXP 	notsickHighlight: text = u'_'
5.5384 	EXP 	sickHighlight: text = u'_'
5.5384 	EXP 	notsickHighlight: text = u'_'
5.5577 	EXP 	sickHighlight: text = u'_'
5.5577 	EXP 	notsickHighlight: text = u'_'
5.5744 	EXP 	sickHighlight: text = u'_'
5.5744 	EXP 	notsickHighlight: text = u'_'
5.5912 	EXP 	sickHighlight: text = u'_'
5.5912 	EXP 	notsickHighlight: text = u'_'
5.6058 	EXP 	sickHighlight: text = u'_'
5.6058 	EXP 	notsickHighlight: text = u'_'
5.6244 	EXP 	sickHighlight: text = u'_'
5.6244 	EXP 	notsickHighlight: text = u'_'
5.6250 	DATA 	Keypress: left
5.6392 	EXP 	sickHighlight: text = u'_'
5.6392 	EXP 	notsickHighlight: text = u'_'
5.6578 	EXP 	sickHighlight: text = u'_'
5.6578 	EXP 	notsickHighlight: text = u'_'
5.6721 	EXP 	sickHighlight: text = u'_'
5.6721 	EXP 	notsickHighlight: text = u'_'
5.6912 	EXP 	sickHighlight: text = u'_'
5.6912 	EXP 	notsickHighlight: text = u'_'
5.7076 	EXP 	sickHighlight: text = u'_'
5.7076 	EXP 	notsickHighlight: text = u'_'
5.7247 	EXP 	sickHighlight: text = u'_'
5.7247 	EXP 	notsickHighlight: text = u'_'
5.7412 	EXP 	sickHighlight: text = u'_'
5.7412 	EXP 	notsickHighlight: text = u'_'
5.7419 	DATA 	Keypress: right
5.7579 	EXP 	sickHighlight: text = u'_'
5.7579 	EXP 	notsickHighlight: text = u'_'
5.7749 	EXP 	sickHighlight: text = u'_'
5.7749 	EXP 	notsickHighlight: text = u'_'
5.7888 	EXP 	sickHighlight: text = u'_'
5.7888 	EXP 	notsickHighlight: text = u'_'
5.8079 	EXP 	sickHighlight: text = u'_'
5.8079 	EXP 	notsickHighlight: text = u'_'
5.8245 	EXP 	sickHighlight: text = u'_'
5.8245 	EXP 	notsickHighlight: text = u'_'
5.8410 	EXP 	sickHighlight: text = u'_'
5.8410 	EXP 	notsickHighlight: text = u'_'
5.8579 	EXP 	sickHighlight: text = u'_'
5.8579 	EXP 	notsickHighlight: text = u'_'
5.8719 	EXP 	sickHighlight: text = u'_'
5.8719 	EXP 	notsickHighlight: text = u'_'
5.8914 	EXP 	sickHighlight: text = u'_'
5.8914 	EXP 	notsickHighlight: text = u'_'
5.9051 	EXP 	sickHighlight: text = u'_'
5.9051 	EXP 	notsickHighlight: text = u'_'
5.9243 	EXP 	sickHighlight: text = u'_'
5.9243 	EXP 	notsickHighlight: text = u'_'
5.9250 	DATA 	Keypress: left
5.9395 	EXP 	sickHighlight: text = u'_'
5.9395 	EXP 	notsickHighlight: text = u'_'
5.9579 	EXP 	sickHighlight: text = u'_'
5.9579 	EXP 	notsickHighlight: text = u'_'
5.9719 	EXP 	sickHighlight: text = u'_'
5.9719 	EXP 	notsickHighlight: text = u'_'
5.9913 	EXP 	sickHighlight: text = u'_'
5.9913 	EXP 	notsickHighlight: text = u'_'
6.0057 	EXP 	sickHighlight: text = u'_'
6.0057 	EXP 	notsickHighlight: text = u'_'
6.0244 	EXP 	sickHighlight: text = u'_'
6.0244 	EXP 	notsickHighlight: text = u'_'
6.0248 	DATA 	Keypress: right
6.0413 	EXP 	sickHighlight: text = u'_'
6.0413 	EXP 	notsickHighlight: text = u'_'
6.0579 	EXP 	sickHighlight: text = u'_'
6.0579 	EXP 	notsickHighlight: text = u'_'
6.0720 	EXP 	sickHighlight: text = u'_'
6.0720 	EXP 	notsickHighlight: text = u'_'
6.0911 	EXP 	sickHighlight: text = u'_'
6.0911 	EXP 	notsickHighlight: text = u'_'
6.1060 	EXP 	sickHighlight: text = u'_'
6.1060 	EXP 	notsickHighlight: text = u'_'
6.1248 	EXP 	sickHighlight: text = u'_'
6.1248 	EXP 	notsickHighlight: text = u'_'
6.1391 	EXP 	sickHighlight: text = u'_'
6.1391 	EXP 	notsickHighlight: text = u'_'
6.1579 	EXP 	sickHighlight: text = u'_'
6.1579 	EXP 	notsickHighlight: text = u'_'
6.1719 	EXP 	sickHighlight: text = u'_'
6.1719 	EXP 	notsickHighlight: text = u'_'
6.1912 	EXP 	sickHighlight: text = u'_'
6.1912 	EXP 	notsickHighlight: text = u'_'
6.2078 	EXP 	sickHighlight: text = u'_'
6.2078 	EXP 	notsickHighlight: text = u'_'
6.2225 	EXP 	sickHighlight: text = u'_'
6.2225 	EXP 	notsickHighlight: text = u'_'
6.2414 	EXP 	sickHighlight: text = u'_'
6.2414 	EXP 	notsickHighlight: text = u'_'
6.2578 	EXP 	sickHighlight: text = u'_'
6.2578 	EXP 	notsickHighlight: text = u'_'
6.2583 	DATA 	Keypress: escape
