0.3135 	WARNING 	Movie2 stim could not be imported and won't be available
2.9445 	EXP 	Created sickImg = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-6.0, flipHoriz=False, flipVert=False, image='images/sick.png', interpolate=True, mask=None, maskParams=None, name='sickImg', opacity=1.0, ori=0.0, pos=array([-0.5, -0.6]), size=array([ 0.3 ,  0.45]), texRes=128, units=u'norm', win=Window(...))
2.9471 	EXP 	Created notsickImg = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-7.0, flipHoriz=False, flipVert=False, image='images/smiley.png', interpolate=True, mask=None, maskParams=None, name='notsickImg', opacity=1.0, ori=0.0, pos=array([ 0.5, -0.6]), size=array([ 0.3 ,  0.45]), texRes=128, units=u'norm', win=Window(...))
2.9496 	EXP 	Created fixationITIText = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-8.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='fixationITIText', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'+', units=u'norm', win=Window(...), wrapWidth=1)
2.9541 	EXP 	Created sickHighlight = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-10.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1.0, italic=False, name='sickHighlight', opacity=1.0, ori=0, pos=array([-0.5 , -0.35]), rgb=array([ 255.,  255.,  255.]), text=u'_', units=u'norm', win=Window(...), wrapWidth=1)
2.9566 	EXP 	Created notsickHighlight = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-11.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1, italic=False, name='notsickHighlight', opacity=1.0, ori=0, pos=array([ 0.5 , -0.35]), rgb=array([ 255.,  255.,  255.]), text=u'_', units=u'norm', win=Window(...), wrapWidth=1)
2.9656 	EXP 	Created correctText = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'blue', colorSpace='named', contrast=1.0, depth=-13.0, flipHoriz=False, flipVert=False, font=u'Arial Bold', fontFiles=[], height=0.1, italic=False, name='correctText', opacity=1.0, ori=0, pos=array([ 0. , -0.3]), rgb=array([   0.,    0.,  255.]), text=u'CORRECT', units=u'norm', win=Window(...), wrapWidth=1)
2.9709 	EXP 	Created wrongText = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'red', colorSpace='named', contrast=1.0, depth=-14.0, flipHoriz=False, flipVert=False, font=u'Arial Bold', fontFiles=[], height=0.1, italic=False, name='wrongText', opacity=1.0, ori=0, pos=array([ 0. , -0.3]), rgb=array([ 255.,    0.,    0.]), text=u'WRONG', units=u'norm', win=Window(...), wrapWidth=1)
2.9768 	EXP 	Created timeoutText = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'purple', colorSpace='named', contrast=1.0, depth=-15.0, flipHoriz=False, flipVert=False, font=u'Arial Bold', fontFiles=[], height=0.1, italic=False, name='timeoutText', opacity=1.0, ori=0, pos=array([ 0. , -0.3]), rgb=array([ 128.,    0.,  128.]), text=u'TIMEOUT', units=u'norm', win=Window(...), wrapWidth=1)
2.9801 	EXP 	Created sickFeedback = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-16.0, flipHoriz=False, flipVert=False, image='images/sick.png', interpolate=True, mask=None, maskParams=None, name='sickFeedback', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.3 ,  0.45]), texRes=128, units=u'norm', win=Window(...))
2.9826 	EXP 	Created notsickFeedback = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-17.0, flipHoriz=False, flipVert=False, image='images/smiley.png', interpolate=True, mask=None, maskParams=None, name='notsickFeedback', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.3 ,  0.45]), texRes=128, units=u'norm', win=Window(...))
3.0130 	EXP 	Created gotSickText = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=-18.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.75, italic=False, name='gotSickText', opacity=1.0, ori=0, pos=array([ 0. , -0.5]), rgb=array([ 0.,  0.,  0.]), text=u'The customer got sick!', units=u'norm', win=Window(...), wrapWidth=1)
3.0685 	EXP 	Created didntGetSickText = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=-19.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.75, italic=False, name='didntGetSickText', opacity=1.0, ori=0, pos=array([ 0. , -0.5]), rgb=array([ 0.,  0.,  0.]), text=u"The customer didn't get sick!", units=u'norm', win=Window(...), wrapWidth=1)
3.0747 	EXP 	Imported irrelevant.xlsx as conditions, 4 conditions, 4 params
3.0750 	EXP 	Created sequence: random, trialTypes=4, nReps=1, seed=None
3.0755 	EXP 	New trial (rep=0, index=0): {u'food': u'mexican_food1', u'corrAns': u'left', u'sick': u'Yes', u'restaurant': u'Restaurante Arroyo'}
3.1408 	EXP 	window1: recordFrameIntervals = False
3.1590 	EXP 	restaurantText: text = u'Restaurante Arroyo'
3.1590 	EXP 	foodImg: image = u'foods/mexican_food1.png'
3.1590 	EXP 	sickHighlight: opacity = 0.0
3.1590 	EXP 	notsickHighlight: opacity = 0.0
3.1590 	EXP 	sickHighlight: text = u'_'
3.1590 	EXP 	notsickHighlight: text = u'_'
3.1590 	EXP 	correctText: opacity = 0.0
3.1590 	EXP 	wrongText: opacity = 0.0
3.1590 	EXP 	timeoutText: opacity = 0.0
3.1590 	EXP 	sickFeedback: opacity = 0.0
3.1590 	EXP 	notsickFeedback: opacity = 0.0
3.1590 	EXP 	gotSickText: opacity = 0.0
3.1590 	EXP 	didntGetSickText: opacity = 0.0
3.1590 	EXP 	correctText: text = u'CORRECT'
3.1590 	EXP 	wrongText: text = u'WRONG'
3.1590 	EXP 	timeoutText: text = u'TIMEOUT'
3.1590 	EXP 	gotSickText: text = u'The customer got sick!'
3.1590 	EXP 	didntGetSickText: text = u"The customer didn't get sick!"
3.1590 	EXP 	fixationITIText: autoDraw = True
3.1590 	EXP 	sickHighlight: text = u'_'
3.1590 	EXP 	notsickHighlight: text = u'_'
3.1641 	EXP 	window1: recordFrameIntervals = False
4.1556 	EXP 	sickHighlight: text = u'_'
4.1556 	EXP 	notsickHighlight: text = u'_'
4.1761 	EXP 	trialInstrText: autoDraw = True
4.1761 	EXP 	restaurantText: autoDraw = True
4.1761 	EXP 	foodImg: autoDraw = True
4.1761 	EXP 	sickImg: autoDraw = True
4.1761 	EXP 	notsickImg: autoDraw = True
4.1761 	EXP 	fixationITIText: autoDraw = False
4.1761 	EXP 	sickHighlight: autoDraw = True
4.1761 	EXP 	notsickHighlight: autoDraw = True
4.1761 	EXP 	sickHighlight: text = u'_'
4.1761 	EXP 	notsickHighlight: text = u'_'
4.1938 	EXP 	sickHighlight: text = u'_'
4.1938 	EXP 	notsickHighlight: text = u'_'
4.2105 	EXP 	sickHighlight: text = u'_'
4.2105 	EXP 	notsickHighlight: text = u'_'
4.2244 	EXP 	sickHighlight: text = u'_'
4.2244 	EXP 	notsickHighlight: text = u'_'
4.2442 	EXP 	sickHighlight: text = u'_'
4.2442 	EXP 	notsickHighlight: text = u'_'
4.2581 	EXP 	sickHighlight: text = u'_'
4.2581 	EXP 	notsickHighlight: text = u'_'
4.2694 	EXP 	sickHighlight: text = u'_'
4.2694 	EXP 	notsickHighlight: text = u'_'
4.2875 	EXP 	sickHighlight: text = u'_'
4.2875 	EXP 	notsickHighlight: text = u'_'
4.3020 	EXP 	sickHighlight: text = u'_'
4.3020 	EXP 	notsickHighlight: text = u'_'
4.3209 	EXP 	sickHighlight: text = u'_'
4.3209 	EXP 	notsickHighlight: text = u'_'
4.3381 	EXP 	sickHighlight: text = u'_'
4.3381 	EXP 	notsickHighlight: text = u'_'
4.3547 	EXP 	sickHighlight: text = u'_'
4.3547 	EXP 	notsickHighlight: text = u'_'
4.3693 	EXP 	sickHighlight: text = u'_'
4.3693 	EXP 	notsickHighlight: text = u'_'
4.3882 	EXP 	sickHighlight: text = u'_'
4.3882 	EXP 	notsickHighlight: text = u'_'
4.4049 	EXP 	sickHighlight: text = u'_'
4.4049 	EXP 	notsickHighlight: text = u'_'
4.4208 	EXP 	sickHighlight: text = u'_'
4.4208 	EXP 	notsickHighlight: text = u'_'
4.4381 	EXP 	sickHighlight: text = u'_'
4.4381 	EXP 	notsickHighlight: text = u'_'
4.4526 	EXP 	sickHighlight: text = u'_'
4.4526 	EXP 	notsickHighlight: text = u'_'
4.4714 	EXP 	sickHighlight: text = u'_'
4.4714 	EXP 	notsickHighlight: text = u'_'
4.4855 	EXP 	sickHighlight: text = u'_'
4.4855 	EXP 	notsickHighlight: text = u'_'
4.5044 	EXP 	sickHighlight: text = u'_'
4.5044 	EXP 	notsickHighlight: text = u'_'
4.5191 	EXP 	sickHighlight: text = u'_'
4.5191 	EXP 	notsickHighlight: text = u'_'
4.5378 	EXP 	sickHighlight: text = u'_'
4.5378 	EXP 	notsickHighlight: text = u'_'
4.5547 	EXP 	sickHighlight: text = u'_'
4.5547 	EXP 	notsickHighlight: text = u'_'
4.5776 	EXP 	sickHighlight: text = u'_'
4.5776 	EXP 	notsickHighlight: text = u'_'
4.5912 	EXP 	sickHighlight: text = u'_'
4.5912 	EXP 	notsickHighlight: text = u'_'
4.6111 	EXP 	sickHighlight: text = u'_'
4.6111 	EXP 	notsickHighlight: text = u'_'
4.6251 	EXP 	sickHighlight: text = u'_'
4.6251 	EXP 	notsickHighlight: text = u'_'
4.6441 	EXP 	sickHighlight: text = u'_'
4.6441 	EXP 	notsickHighlight: text = u'_'
4.6580 	EXP 	sickHighlight: text = u'_'
4.6580 	EXP 	notsickHighlight: text = u'_'
4.6776 	EXP 	sickHighlight: text = u'_'
4.6776 	EXP 	notsickHighlight: text = u'_'
4.6915 	EXP 	sickHighlight: text = u'_'
4.6915 	EXP 	notsickHighlight: text = u'_'
4.7111 	EXP 	sickHighlight: text = u'_'
4.7111 	EXP 	notsickHighlight: text = u'_'
4.7376 	EXP 	sickHighlight: text = u'_'
4.7376 	EXP 	notsickHighlight: text = u'_'
4.7546 	EXP 	sickHighlight: text = u'_'
4.7546 	EXP 	notsickHighlight: text = u'_'
4.7713 	EXP 	sickHighlight: text = u'_'
4.7713 	EXP 	notsickHighlight: text = u'_'
4.7942 	EXP 	sickHighlight: text = u'_'
4.7942 	EXP 	notsickHighlight: text = u'_'
4.8115 	EXP 	sickHighlight: text = u'_'
4.8115 	EXP 	notsickHighlight: text = u'_'
4.8278 	EXP 	sickHighlight: text = u'_'
4.8278 	EXP 	notsickHighlight: text = u'_'
4.8447 	EXP 	sickHighlight: text = u'_'
4.8447 	EXP 	notsickHighlight: text = u'_'
4.8577 	EXP 	sickHighlight: text = u'_'
4.8577 	EXP 	notsickHighlight: text = u'_'
4.8776 	EXP 	sickHighlight: text = u'_'
4.8776 	EXP 	notsickHighlight: text = u'_'
4.8916 	EXP 	sickHighlight: text = u'_'
4.8916 	EXP 	notsickHighlight: text = u'_'
4.9116 	EXP 	sickHighlight: text = u'_'
4.9116 	EXP 	notsickHighlight: text = u'_'
4.9255 	EXP 	sickHighlight: text = u'_'
4.9255 	EXP 	notsickHighlight: text = u'_'
4.9442 	EXP 	sickHighlight: text = u'_'
4.9442 	EXP 	notsickHighlight: text = u'_'
4.9586 	EXP 	sickHighlight: text = u'_'
4.9586 	EXP 	notsickHighlight: text = u'_'
4.9783 	EXP 	sickHighlight: text = u'_'
4.9783 	EXP 	notsickHighlight: text = u'_'
4.9922 	EXP 	sickHighlight: text = u'_'
4.9922 	EXP 	notsickHighlight: text = u'_'
5.0108 	EXP 	sickHighlight: text = u'_'
5.0108 	EXP 	notsickHighlight: text = u'_'
5.0253 	EXP 	sickHighlight: text = u'_'
5.0253 	EXP 	notsickHighlight: text = u'_'
5.0453 	EXP 	sickHighlight: text = u'_'
5.0453 	EXP 	notsickHighlight: text = u'_'
5.0712 	EXP 	sickHighlight: text = u'_'
5.0712 	EXP 	notsickHighlight: text = u'_'
5.0853 	EXP 	sickHighlight: text = u'_'
5.0853 	EXP 	notsickHighlight: text = u'_'
5.1044 	EXP 	sickHighlight: text = u'_'
5.1044 	EXP 	notsickHighlight: text = u'_'
5.1190 	EXP 	sickHighlight: text = u'_'
5.1190 	EXP 	notsickHighlight: text = u'_'
5.1380 	EXP 	sickHighlight: text = u'_'
5.1380 	EXP 	notsickHighlight: text = u'_'
5.1523 	EXP 	sickHighlight: text = u'_'
5.1523 	EXP 	notsickHighlight: text = u'_'
5.1711 	EXP 	sickHighlight: text = u'_'
5.1711 	EXP 	notsickHighlight: text = u'_'
5.1853 	EXP 	sickHighlight: text = u'_'
5.1853 	EXP 	notsickHighlight: text = u'_'
5.2048 	EXP 	sickHighlight: text = u'_'
5.2048 	EXP 	notsickHighlight: text = u'_'
5.2188 	EXP 	sickHighlight: text = u'_'
5.2188 	EXP 	notsickHighlight: text = u'_'
5.2380 	EXP 	sickHighlight: text = u'_'
5.2380 	EXP 	notsickHighlight: text = u'_'
5.2528 	EXP 	sickHighlight: text = u'_'
5.2528 	EXP 	notsickHighlight: text = u'_'
5.2711 	EXP 	sickHighlight: text = u'_'
5.2711 	EXP 	notsickHighlight: text = u'_'
5.2854 	EXP 	sickHighlight: text = u'_'
5.2854 	EXP 	notsickHighlight: text = u'_'
5.3047 	EXP 	sickHighlight: text = u'_'
5.3047 	EXP 	notsickHighlight: text = u'_'
5.3212 	EXP 	sickHighlight: text = u'_'
5.3212 	EXP 	notsickHighlight: text = u'_'
5.3381 	EXP 	sickHighlight: text = u'_'
5.3381 	EXP 	notsickHighlight: text = u'_'
5.3544 	EXP 	sickHighlight: text = u'_'
5.3544 	EXP 	notsickHighlight: text = u'_'
5.3711 	EXP 	sickHighlight: text = u'_'
5.3711 	EXP 	notsickHighlight: text = u'_'
5.3878 	EXP 	sickHighlight: text = u'_'
5.3878 	EXP 	notsickHighlight: text = u'_'
5.4043 	EXP 	sickHighlight: text = u'_'
5.4043 	EXP 	notsickHighlight: text = u'_'
5.4210 	EXP 	sickHighlight: text = u'_'
5.4210 	EXP 	notsickHighlight: text = u'_'
5.4378 	EXP 	sickHighlight: text = u'_'
5.4378 	EXP 	notsickHighlight: text = u'_'
5.4523 	EXP 	sickHighlight: text = u'_'
5.4523 	EXP 	notsickHighlight: text = u'_'
5.4710 	EXP 	sickHighlight: text = u'_'
5.4710 	EXP 	notsickHighlight: text = u'_'
5.4881 	EXP 	sickHighlight: text = u'_'
5.4881 	EXP 	notsickHighlight: text = u'_'
5.5047 	EXP 	sickHighlight: text = u'_'
5.5047 	EXP 	notsickHighlight: text = u'_'
5.5213 	EXP 	sickHighlight: text = u'_'
5.5213 	EXP 	notsickHighlight: text = u'_'
5.5379 	EXP 	sickHighlight: text = u'_'
5.5379 	EXP 	notsickHighlight: text = u'_'
5.5548 	EXP 	sickHighlight: text = u'_'
5.5548 	EXP 	notsickHighlight: text = u'_'
5.5691 	EXP 	sickHighlight: text = u'_'
5.5691 	EXP 	notsickHighlight: text = u'_'
5.5881 	EXP 	sickHighlight: text = u'_'
5.5881 	EXP 	notsickHighlight: text = u'_'
5.6025 	EXP 	sickHighlight: text = u'_'
5.6025 	EXP 	notsickHighlight: text = u'_'
5.6214 	EXP 	sickHighlight: text = u'_'
5.6214 	EXP 	notsickHighlight: text = u'_'
5.6356 	EXP 	sickHighlight: text = u'_'
5.6356 	EXP 	notsickHighlight: text = u'_'
5.6546 	EXP 	sickHighlight: text = u'_'
5.6546 	EXP 	notsickHighlight: text = u'_'
5.6688 	EXP 	sickHighlight: text = u'_'
5.6688 	EXP 	notsickHighlight: text = u'_'
5.6881 	EXP 	sickHighlight: text = u'_'
5.6881 	EXP 	notsickHighlight: text = u'_'
5.7028 	EXP 	sickHighlight: text = u'_'
5.7028 	EXP 	notsickHighlight: text = u'_'
5.7212 	EXP 	sickHighlight: text = u'_'
5.7212 	EXP 	notsickHighlight: text = u'_'
5.7451 	EXP 	sickHighlight: text = u'_'
5.7451 	EXP 	notsickHighlight: text = u'_'
5.7458 	DATA 	Keypress: right
5.7716 	EXP 	sickHighlight: opacity = 0
5.7716 	EXP 	notsickHighlight: opacity = 1
5.7716 	EXP 	sickHighlight: text = u'_'
5.7716 	EXP 	notsickHighlight: text = u'_'
5.7856 	EXP 	sickHighlight: opacity = 0
5.7856 	EXP 	notsickHighlight: opacity = 1
5.7856 	EXP 	sickHighlight: text = u'_'
5.7856 	EXP 	notsickHighlight: text = u'_'
5.8047 	EXP 	sickHighlight: opacity = 0
5.8047 	EXP 	notsickHighlight: opacity = 1
5.8047 	EXP 	sickHighlight: text = u'_'
5.8047 	EXP 	notsickHighlight: text = u'_'
5.8215 	EXP 	sickHighlight: opacity = 0
5.8215 	EXP 	notsickHighlight: opacity = 1
5.8215 	EXP 	sickHighlight: text = u'_'
5.8215 	EXP 	notsickHighlight: text = u'_'
5.8355 	EXP 	sickHighlight: opacity = 0
5.8355 	EXP 	notsickHighlight: opacity = 1
5.8355 	EXP 	sickHighlight: text = u'_'
5.8355 	EXP 	notsickHighlight: text = u'_'
5.8548 	EXP 	sickHighlight: opacity = 0
5.8548 	EXP 	notsickHighlight: opacity = 1
5.8548 	EXP 	sickHighlight: text = u'_'
5.8548 	EXP 	notsickHighlight: text = u'_'
5.8691 	EXP 	sickHighlight: opacity = 0
5.8691 	EXP 	notsickHighlight: opacity = 1
5.8691 	EXP 	sickHighlight: text = u'_'
5.8691 	EXP 	notsickHighlight: text = u'_'
5.8882 	EXP 	sickHighlight: opacity = 0
5.8882 	EXP 	notsickHighlight: opacity = 1
5.8882 	EXP 	sickHighlight: text = u'_'
5.8882 	EXP 	notsickHighlight: text = u'_'
5.9023 	EXP 	sickHighlight: opacity = 0
5.9023 	EXP 	notsickHighlight: opacity = 1
5.9023 	EXP 	sickHighlight: text = u'_'
5.9023 	EXP 	notsickHighlight: text = u'_'
5.9213 	EXP 	sickHighlight: opacity = 0
5.9213 	EXP 	notsickHighlight: opacity = 1
5.9213 	EXP 	sickHighlight: text = u'_'
5.9213 	EXP 	notsickHighlight: text = u'_'
5.9355 	EXP 	sickHighlight: opacity = 0
5.9355 	EXP 	notsickHighlight: opacity = 1
5.9355 	EXP 	sickHighlight: text = u'_'
5.9355 	EXP 	notsickHighlight: text = u'_'
5.9548 	EXP 	sickHighlight: opacity = 0
5.9548 	EXP 	notsickHighlight: opacity = 1
5.9548 	EXP 	sickHighlight: text = u'_'
5.9548 	EXP 	notsickHighlight: text = u'_'
5.9691 	EXP 	sickHighlight: opacity = 0
5.9691 	EXP 	notsickHighlight: opacity = 1
5.9691 	EXP 	sickHighlight: text = u'_'
5.9691 	EXP 	notsickHighlight: text = u'_'
5.9883 	EXP 	sickHighlight: opacity = 0
5.9883 	EXP 	notsickHighlight: opacity = 1
5.9883 	EXP 	sickHighlight: text = u'_'
5.9883 	EXP 	notsickHighlight: text = u'_'
6.0027 	EXP 	sickHighlight: opacity = 0
6.0027 	EXP 	notsickHighlight: opacity = 1
6.0027 	EXP 	sickHighlight: text = u'_'
6.0027 	EXP 	notsickHighlight: text = u'_'
6.0216 	EXP 	sickHighlight: opacity = 0
6.0216 	EXP 	notsickHighlight: opacity = 1
6.0216 	EXP 	sickHighlight: text = u'_'
6.0216 	EXP 	notsickHighlight: text = u'_'
6.0359 	EXP 	sickHighlight: opacity = 0
6.0359 	EXP 	notsickHighlight: opacity = 1
6.0359 	EXP 	sickHighlight: text = u'_'
6.0359 	EXP 	notsickHighlight: text = u'_'
6.0548 	EXP 	sickHighlight: opacity = 0
6.0548 	EXP 	notsickHighlight: opacity = 1
6.0548 	EXP 	sickHighlight: text = u'_'
6.0548 	EXP 	notsickHighlight: text = u'_'
6.0689 	EXP 	sickHighlight: opacity = 0
6.0689 	EXP 	notsickHighlight: opacity = 1
6.0689 	EXP 	sickHighlight: text = u'_'
6.0689 	EXP 	notsickHighlight: text = u'_'
6.0882 	EXP 	sickHighlight: opacity = 0
6.0882 	EXP 	notsickHighlight: opacity = 1
6.0882 	EXP 	sickHighlight: text = u'_'
6.0882 	EXP 	notsickHighlight: text = u'_'
6.1027 	EXP 	sickHighlight: opacity = 0
6.1027 	EXP 	notsickHighlight: opacity = 1
6.1027 	EXP 	sickHighlight: text = u'_'
6.1027 	EXP 	notsickHighlight: text = u'_'
6.1214 	EXP 	sickHighlight: opacity = 0
6.1214 	EXP 	notsickHighlight: opacity = 1
6.1214 	EXP 	sickHighlight: text = u'_'
6.1214 	EXP 	notsickHighlight: text = u'_'
6.1357 	EXP 	sickHighlight: opacity = 0
6.1357 	EXP 	notsickHighlight: opacity = 1
6.1357 	EXP 	sickHighlight: text = u'_'
6.1357 	EXP 	notsickHighlight: text = u'_'
6.1548 	EXP 	sickHighlight: opacity = 0
6.1548 	EXP 	notsickHighlight: opacity = 1
6.1548 	EXP 	sickHighlight: text = u'_'
6.1548 	EXP 	notsickHighlight: text = u'_'
6.1719 	EXP 	sickHighlight: opacity = 0
6.1719 	EXP 	notsickHighlight: opacity = 1
6.1719 	EXP 	sickHighlight: text = u'_'
6.1719 	EXP 	notsickHighlight: text = u'_'
6.1882 	EXP 	sickHighlight: opacity = 0
6.1882 	EXP 	notsickHighlight: opacity = 1
6.1882 	EXP 	sickHighlight: text = u'_'
6.1882 	EXP 	notsickHighlight: text = u'_'
6.2123 	EXP 	sickHighlight: opacity = 0
6.2123 	EXP 	notsickHighlight: opacity = 1
6.2123 	EXP 	sickHighlight: text = u'_'
6.2123 	EXP 	notsickHighlight: text = u'_'
6.2381 	EXP 	sickHighlight: opacity = 0
6.2381 	EXP 	notsickHighlight: opacity = 1
6.2381 	EXP 	sickHighlight: text = u'_'
6.2381 	EXP 	notsickHighlight: text = u'_'
6.2523 	EXP 	sickHighlight: opacity = 0
6.2523 	EXP 	notsickHighlight: opacity = 1
6.2523 	EXP 	sickHighlight: text = u'_'
6.2523 	EXP 	notsickHighlight: text = u'_'
6.2716 	EXP 	sickHighlight: opacity = 0
6.2716 	EXP 	notsickHighlight: opacity = 1
6.2716 	EXP 	sickHighlight: text = u'_'
6.2716 	EXP 	notsickHighlight: text = u'_'
6.2858 	EXP 	sickHighlight: opacity = 0
6.2858 	EXP 	notsickHighlight: opacity = 1
6.2858 	EXP 	sickHighlight: text = u'_'
6.2858 	EXP 	notsickHighlight: text = u'_'
6.3049 	EXP 	sickHighlight: opacity = 0
6.3049 	EXP 	notsickHighlight: opacity = 1
6.3049 	EXP 	sickHighlight: text = u'_'
6.3049 	EXP 	notsickHighlight: text = u'_'
6.3190 	EXP 	sickHighlight: opacity = 0
6.3190 	EXP 	notsickHighlight: opacity = 1
6.3190 	EXP 	sickHighlight: text = u'_'
6.3190 	EXP 	notsickHighlight: text = u'_'
6.3383 	EXP 	sickHighlight: opacity = 0
6.3383 	EXP 	notsickHighlight: opacity = 1
6.3383 	EXP 	sickHighlight: text = u'_'
6.3383 	EXP 	notsickHighlight: text = u'_'
6.3550 	EXP 	sickHighlight: opacity = 0
6.3550 	EXP 	notsickHighlight: opacity = 1
6.3550 	EXP 	sickHighlight: text = u'_'
6.3550 	EXP 	notsickHighlight: text = u'_'
6.3695 	EXP 	sickHighlight: opacity = 0
6.3695 	EXP 	notsickHighlight: opacity = 1
6.3695 	EXP 	sickHighlight: text = u'_'
6.3695 	EXP 	notsickHighlight: text = u'_'
6.3882 	EXP 	sickHighlight: opacity = 0
6.3882 	EXP 	notsickHighlight: opacity = 1
6.3882 	EXP 	sickHighlight: text = u'_'
6.3882 	EXP 	notsickHighlight: text = u'_'
6.4050 	EXP 	sickHighlight: opacity = 0
6.4050 	EXP 	notsickHighlight: opacity = 1
6.4050 	EXP 	sickHighlight: text = u'_'
6.4050 	EXP 	notsickHighlight: text = u'_'
6.4218 	EXP 	sickHighlight: opacity = 0
6.4218 	EXP 	notsickHighlight: opacity = 1
6.4218 	EXP 	sickHighlight: text = u'_'
6.4218 	EXP 	notsickHighlight: text = u'_'
6.4364 	EXP 	sickHighlight: opacity = 0
6.4364 	EXP 	notsickHighlight: opacity = 1
6.4364 	EXP 	sickHighlight: text = u'_'
6.4364 	EXP 	notsickHighlight: text = u'_'
6.4550 	EXP 	sickHighlight: opacity = 0
6.4550 	EXP 	notsickHighlight: opacity = 1
6.4550 	EXP 	sickHighlight: text = u'_'
6.4550 	EXP 	notsickHighlight: text = u'_'
6.4717 	EXP 	sickHighlight: opacity = 0
6.4717 	EXP 	notsickHighlight: opacity = 1
6.4717 	EXP 	sickHighlight: text = u'_'
6.4717 	EXP 	notsickHighlight: text = u'_'
6.4862 	EXP 	sickHighlight: opacity = 0
