0.3157 	WARNING 	Movie2 stim could not be imported and won't be available
3.5242 	EXP 	Created sickImg = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-6.0, flipHoriz=False, flipVert=False, image=u'images/sick.png', interpolate=True, mask=None, maskParams=None, name='sickImg', opacity=1.0, ori=0.0, pos=array([-0.5, -0.6]), size=array([ 0.3 ,  0.45]), texRes=128, units=u'norm', win=Window(...))
3.5268 	EXP 	Created notsickImg = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-7.0, flipHoriz=False, flipVert=False, image=u'images/smiley.png', interpolate=True, mask=None, maskParams=None, name='notsickImg', opacity=1.0, ori=0.0, pos=array([ 0.5, -0.6]), size=array([ 0.3 ,  0.45]), texRes=128, units=u'norm', win=Window(...))
3.5292 	EXP 	Created fixationITIText = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=-8.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='fixationITIText', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'+', units=u'norm', win=Window(...), wrapWidth=1)
3.5338 	EXP 	Created sickHighlight = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'white', colorSpace='named', contrast=1.0, depth=-10.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=1.0, italic=False, name='sickHighlight', opacity=1.0, ori=0, pos=array([-0.5 , -0.35]), rgb=array([ 255.,  255.,  255.]), text=u'_', units=u'norm', win=Window(...), wrapWidth=1)
3.5363 	EXP 	Created notsickHighlight = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'white', colorSpace='named', contrast=1.0, depth=-11.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=1, italic=False, name='notsickHighlight', opacity=1.0, ori=0, pos=array([ 0.5 , -0.35]), rgb=array([ 255.,  255.,  255.]), text=u'_', units=u'norm', win=Window(...), wrapWidth=1)
3.5430 	EXP 	Created correctText = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'green', colorSpace='named', contrast=1.0, depth=-13.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='correctText', opacity=1.0, ori=0, pos=array([ 0. , -0.3]), rgb=array([   0.,  128.,    0.]), text=u'CORRECT', units=u'norm', win=Window(...), wrapWidth=1)
3.5565 	EXP 	Created wrongText = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'red', colorSpace='named', contrast=1.0, depth=-14.0, flipHoriz=False, flipVert=False, font=u'Arial Bold', fontFiles=[], height=0.1, italic=False, name='wrongText', opacity=1.0, ori=0, pos=array([ 0. , -0.3]), rgb=array([ 255.,    0.,    0.]), text=u'WRONG', units=u'norm', win=Window(...), wrapWidth=1)
3.5602 	EXP 	Created sickFeedback = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-15.0, flipHoriz=False, flipVert=False, image=u'images/sick.png', interpolate=True, mask=None, maskParams=None, name='sickFeedback', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.3 ,  0.45]), texRes=128, units=u'norm', win=Window(...))
3.5626 	EXP 	Created notsickFeedback = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-16.0, flipHoriz=False, flipVert=False, image=u'images/smiley.png', interpolate=True, mask=None, maskParams=None, name='notsickFeedback', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.3 ,  0.45]), texRes=128, units=u'norm', win=Window(...))
3.5767 	EXP 	Imported irrelevant.xlsx as conditions, 4 conditions, 4 params
3.5771 	EXP 	Created sequence: random, trialTypes=4, nReps=1, seed=None
3.5778 	EXP 	New trial (rep=0, index=0): {u'food': u'mexican_food2', u'corrAns': u'right', u'sick': u'No', u'restaurant': u'Restaurante Arroyo'}
3.6310 	EXP 	window1: recordFrameIntervals = False
3.6492 	EXP 	restaurantText: text = u'Restaurante Arroyo'
3.6492 	EXP 	foodImg: image = u'foods/mexican_food2.png'
3.6492 	EXP 	sickHighlight: opacity = 0.0
3.6492 	EXP 	notsickHighlight: opacity = 0.0
3.6492 	EXP 	sickHighlight: text = u'_'
3.6492 	EXP 	notsickHighlight: text = u'_'
3.6492 	EXP 	fixationITIText: autoDraw = True
3.6492 	EXP 	sickHighlight: text = u'_'
3.6492 	EXP 	notsickHighlight: text = u'_'
3.6555 	EXP 	window1: recordFrameIntervals = False
4.6491 	EXP 	sickHighlight: text = u'_'
4.6491 	EXP 	notsickHighlight: text = u'_'
4.6705 	EXP 	trialInstrText: autoDraw = True
4.6705 	EXP 	restaurantText: autoDraw = True
4.6705 	EXP 	foodImg: autoDraw = True
4.6705 	EXP 	sickImg: autoDraw = True
4.6705 	EXP 	notsickImg: autoDraw = True
4.6705 	EXP 	fixationITIText: autoDraw = False
4.6705 	EXP 	sickHighlight: autoDraw = True
4.6705 	EXP 	notsickHighlight: autoDraw = True
4.6705 	EXP 	sickHighlight: text = u'_'
4.6705 	EXP 	notsickHighlight: text = u'_'
4.6870 	EXP 	sickHighlight: text = u'_'
4.6870 	EXP 	notsickHighlight: text = u'_'
4.7048 	EXP 	sickHighlight: text = u'_'
4.7048 	EXP 	notsickHighlight: text = u'_'
4.7184 	EXP 	sickHighlight: text = u'_'
4.7184 	EXP 	notsickHighlight: text = u'_'
4.7382 	EXP 	sickHighlight: text = u'_'
4.7382 	EXP 	notsickHighlight: text = u'_'
4.7646 	EXP 	sickHighlight: text = u'_'
4.7646 	EXP 	notsickHighlight: text = u'_'
4.7810 	EXP 	sickHighlight: text = u'_'
4.7810 	EXP 	notsickHighlight: text = u'_'
4.7977 	EXP 	sickHighlight: text = u'_'
4.7977 	EXP 	notsickHighlight: text = u'_'
4.8144 	EXP 	sickHighlight: text = u'_'
4.8144 	EXP 	notsickHighlight: text = u'_'
4.8311 	EXP 	sickHighlight: text = u'_'
4.8311 	EXP 	notsickHighlight: text = u'_'
4.8476 	EXP 	sickHighlight: text = u'_'
4.8476 	EXP 	notsickHighlight: text = u'_'
4.8645 	EXP 	sickHighlight: text = u'_'
4.8645 	EXP 	notsickHighlight: text = u'_'
4.8813 	EXP 	sickHighlight: text = u'_'
4.8813 	EXP 	notsickHighlight: text = u'_'
4.8956 	EXP 	sickHighlight: text = u'_'
4.8956 	EXP 	notsickHighlight: text = u'_'
4.9144 	EXP 	sickHighlight: text = u'_'
4.9144 	EXP 	notsickHighlight: text = u'_'
4.9313 	EXP 	sickHighlight: text = u'_'
4.9313 	EXP 	notsickHighlight: text = u'_'
4.9459 	EXP 	sickHighlight: text = u'_'
4.9459 	EXP 	notsickHighlight: text = u'_'
4.9647 	EXP 	sickHighlight: text = u'_'
4.9647 	EXP 	notsickHighlight: text = u'_'
4.9790 	EXP 	sickHighlight: text = u'_'
4.9790 	EXP 	notsickHighlight: text = u'_'
4.9977 	EXP 	sickHighlight: text = u'_'
4.9977 	EXP 	notsickHighlight: text = u'_'
5.0127 	EXP 	sickHighlight: text = u'_'
5.0127 	EXP 	notsickHighlight: text = u'_'
5.0309 	EXP 	sickHighlight: text = u'_'
5.0309 	EXP 	notsickHighlight: text = u'_'
5.0478 	EXP 	sickHighlight: text = u'_'
5.0478 	EXP 	notsickHighlight: text = u'_'
5.0647 	EXP 	sickHighlight: text = u'_'
5.0647 	EXP 	notsickHighlight: text = u'_'
5.0812 	EXP 	sickHighlight: text = u'_'
5.0812 	EXP 	notsickHighlight: text = u'_'
5.0951 	EXP 	sickHighlight: text = u'_'
5.0951 	EXP 	notsickHighlight: text = u'_'
5.1145 	EXP 	sickHighlight: text = u'_'
5.1145 	EXP 	notsickHighlight: text = u'_'
5.1284 	EXP 	sickHighlight: text = u'_'
5.1284 	EXP 	notsickHighlight: text = u'_'
5.1478 	EXP 	sickHighlight: text = u'_'
5.1478 	EXP 	notsickHighlight: text = u'_'
5.1625 	EXP 	sickHighlight: text = u'_'
5.1625 	EXP 	notsickHighlight: text = u'_'
5.1810 	EXP 	sickHighlight: text = u'_'
5.1810 	EXP 	notsickHighlight: text = u'_'
5.1961 	EXP 	sickHighlight: text = u'_'
5.1961 	EXP 	notsickHighlight: text = u'_'
5.2143 	EXP 	sickHighlight: text = u'_'
5.2143 	EXP 	notsickHighlight: text = u'_'
5.2312 	EXP 	sickHighlight: text = u'_'
5.2312 	EXP 	notsickHighlight: text = u'_'
5.2479 	EXP 	sickHighlight: text = u'_'
5.2479 	EXP 	notsickHighlight: text = u'_'
5.2646 	EXP 	sickHighlight: text = u'_'
5.2646 	EXP 	notsickHighlight: text = u'_'
5.2813 	EXP 	sickHighlight: text = u'_'
5.2813 	EXP 	notsickHighlight: text = u'_'
5.2979 	EXP 	sickHighlight: text = u'_'
5.2979 	EXP 	notsickHighlight: text = u'_'
5.3146 	EXP 	sickHighlight: text = u'_'
5.3146 	EXP 	notsickHighlight: text = u'_'
5.3313 	EXP 	sickHighlight: text = u'_'
5.3313 	EXP 	notsickHighlight: text = u'_'
5.3479 	EXP 	sickHighlight: text = u'_'
5.3479 	EXP 	notsickHighlight: text = u'_'
5.3646 	EXP 	sickHighlight: text = u'_'
5.3646 	EXP 	notsickHighlight: text = u'_'
5.3814 	EXP 	sickHighlight: text = u'_'
5.3814 	EXP 	notsickHighlight: text = u'_'
5.3979 	EXP 	sickHighlight: text = u'_'
5.3979 	EXP 	notsickHighlight: text = u'_'
5.4212 	EXP 	sickHighlight: text = u'_'
5.4212 	EXP 	notsickHighlight: text = u'_'
5.4352 	EXP 	sickHighlight: text = u'_'
5.4352 	EXP 	notsickHighlight: text = u'_'
5.4547 	EXP 	sickHighlight: text = u'_'
5.4547 	EXP 	notsickHighlight: text = u'_'
5.4693 	EXP 	sickHighlight: text = u'_'
5.4693 	EXP 	notsickHighlight: text = u'_'
5.4882 	EXP 	sickHighlight: text = u'_'
5.4882 	EXP 	notsickHighlight: text = u'_'
5.5015 	EXP 	sickHighlight: text = u'_'
5.5015 	EXP 	notsickHighlight: text = u'_'
5.5211 	EXP 	sickHighlight: text = u'_'
5.5211 	EXP 	notsickHighlight: text = u'_'
5.5350 	EXP 	sickHighlight: text = u'_'
5.5350 	EXP 	notsickHighlight: text = u'_'
5.5546 	EXP 	sickHighlight: text = u'_'
5.5546 	EXP 	notsickHighlight: text = u'_'
5.5693 	EXP 	sickHighlight: text = u'_'
5.5693 	EXP 	notsickHighlight: text = u'_'
5.5880 	EXP 	sickHighlight: text = u'_'
5.5880 	EXP 	notsickHighlight: text = u'_'
5.6018 	EXP 	sickHighlight: text = u'_'
5.6018 	EXP 	notsickHighlight: text = u'_'
5.6214 	EXP 	sickHighlight: text = u'_'
5.6214 	EXP 	notsickHighlight: text = u'_'
5.6480 	EXP 	sickHighlight: text = u'_'
5.6480 	EXP 	notsickHighlight: text = u'_'
5.6619 	EXP 	sickHighlight: text = u'_'
5.6619 	EXP 	notsickHighlight: text = u'_'
5.6811 	EXP 	sickHighlight: text = u'_'
5.6811 	EXP 	notsickHighlight: text = u'_'
5.6953 	EXP 	sickHighlight: text = u'_'
5.6953 	EXP 	notsickHighlight: text = u'_'
5.7144 	EXP 	sickHighlight: text = u'_'
5.7144 	EXP 	notsickHighlight: text = u'_'
5.7290 	EXP 	sickHighlight: text = u'_'
5.7290 	EXP 	notsickHighlight: text = u'_'
5.7479 	EXP 	sickHighlight: text = u'_'
5.7479 	EXP 	notsickHighlight: text = u'_'
5.7645 	EXP 	sickHighlight: text = u'_'
5.7645 	EXP 	notsickHighlight: text = u'_'
5.7812 	EXP 	sickHighlight: text = u'_'
5.7812 	EXP 	notsickHighlight: text = u'_'
5.7981 	EXP 	sickHighlight: text = u'_'
5.7981 	EXP 	notsickHighlight: text = u'_'
5.8118 	EXP 	sickHighlight: text = u'_'
5.8118 	EXP 	notsickHighlight: text = u'_'
5.8312 	EXP 	sickHighlight: text = u'_'
5.8312 	EXP 	notsickHighlight: text = u'_'
5.8479 	EXP 	sickHighlight: text = u'_'
5.8479 	EXP 	notsickHighlight: text = u'_'
5.8646 	EXP 	sickHighlight: text = u'_'
5.8646 	EXP 	notsickHighlight: text = u'_'
5.8813 	EXP 	sickHighlight: text = u'_'
5.8813 	EXP 	notsickHighlight: text = u'_'
5.8981 	EXP 	sickHighlight: text = u'_'
5.8981 	EXP 	notsickHighlight: text = u'_'
5.9147 	EXP 	sickHighlight: text = u'_'
5.9147 	EXP 	notsickHighlight: text = u'_'
5.9315 	EXP 	sickHighlight: text = u'_'
5.9315 	EXP 	notsickHighlight: text = u'_'
5.9455 	EXP 	sickHighlight: text = u'_'
5.9455 	EXP 	notsickHighlight: text = u'_'
5.9647 	EXP 	sickHighlight: text = u'_'
5.9647 	EXP 	notsickHighlight: text = u'_'
5.9788 	EXP 	sickHighlight: text = u'_'
5.9788 	EXP 	notsickHighlight: text = u'_'
5.9979 	EXP 	sickHighlight: text = u'_'
5.9979 	EXP 	notsickHighlight: text = u'_'
6.0124 	EXP 	sickHighlight: text = u'_'
6.0124 	EXP 	notsickHighlight: text = u'_'
6.0314 	EXP 	sickHighlight: text = u'_'
6.0314 	EXP 	notsickHighlight: text = u'_'
6.0455 	EXP 	sickHighlight: text = u'_'
6.0455 	EXP 	notsickHighlight: text = u'_'
6.0647 	EXP 	sickHighlight: text = u'_'
6.0647 	EXP 	notsickHighlight: text = u'_'
6.0795 	EXP 	sickHighlight: text = u'_'
6.0795 	EXP 	notsickHighlight: text = u'_'
6.0979 	EXP 	sickHighlight: text = u'_'
6.0979 	EXP 	notsickHighlight: text = u'_'
6.1124 	EXP 	sickHighlight: text = u'_'
6.1124 	EXP 	notsickHighlight: text = u'_'
6.1316 	EXP 	sickHighlight: text = u'_'
6.1316 	EXP 	notsickHighlight: text = u'_'
6.1462 	EXP 	sickHighlight: text = u'_'
6.1462 	EXP 	notsickHighlight: text = u'_'
6.1646 	EXP 	sickHighlight: text = u'_'
6.1646 	EXP 	notsickHighlight: text = u'_'
6.1787 	EXP 	sickHighlight: text = u'_'
6.1787 	EXP 	notsickHighlight: text = u'_'
6.1979 	EXP 	sickHighlight: text = u'_'
6.1979 	EXP 	notsickHighlight: text = u'_'
6.2123 	EXP 	sickHighlight: text = u'_'
6.2123 	EXP 	notsickHighlight: text = u'_'
6.2314 	EXP 	sickHighlight: text = u'_'
6.2314 	EXP 	notsickHighlight: text = u'_'
6.2455 	EXP 	sickHighlight: text = u'_'
6.2455 	EXP 	notsickHighlight: text = u'_'
6.2648 	EXP 	sickHighlight: text = u'_'
6.2648 	EXP 	notsickHighlight: text = u'_'
6.2883 	EXP 	sickHighlight: text = u'_'
6.2883 	EXP 	notsickHighlight: text = u'_'
6.3054 	EXP 	sickHighlight: text = u'_'
6.3054 	EXP 	notsickHighlight: text = u'_'
6.3220 	EXP 	sickHighlight: text = u'_'
6.3220 	EXP 	notsickHighlight: text = u'_'
6.3364 	EXP 	sickHighlight: text = u'_'
6.3364 	EXP 	notsickHighlight: text = u'_'
6.3550 	EXP 	sickHighlight: text = u'_'
6.3550 	EXP 	notsickHighlight: text = u'_'
6.3720 	EXP 	sickHighlight: text = u'_'
6.3720 	EXP 	notsickHighlight: text = u'_'
6.3882 	EXP 	sickHighlight: text = u'_'
6.3882 	EXP 	notsickHighlight: text = u'_'
6.4056 	EXP 	sickHighlight: text = u'_'
6.4056 	EXP 	notsickHighlight: text = u'_'
6.4193 	EXP 	sickHighlight: text = u'_'
6.4193 	EXP 	notsickHighlight: text = u'_'
6.4393 	EXP 	sickHighlight: text = u'_'
6.4393 	EXP 	notsickHighlight: text = u'_'
6.4534 	EXP 	sickHighlight: text = u'_'
6.4534 	EXP 	notsickHighlight: text = u'_'
6.4717 	EXP 	sickHighlight: text = u'_'
6.4717 	EXP 	notsickHighlight: text = u'_'
6.4863 	EXP 	sickHighlight: text = u'_'
6.4863 	EXP 	notsickHighlight: text = u'_'
6.5050 	EXP 	sickHighlight: text = u'_'
6.5050 	EXP 	notsickHighlight: text = u'_'
6.5189 	EXP 	sickHighlight: text = u'_'
6.5189 	EXP 	notsickHighlight: text = u'_'
6.5384 	EXP 	sickHighlight: text = u'_'
6.5384 	EXP 	notsickHighlight: text = u'_'
6.5530 	EXP 	sickHighlight: text = u'_'
6.5530 	EXP 	notsickHighlight: text = u'_'
6.5726 	EXP 	sickHighlight: text = u'_'
6.5726 	EXP 	notsickHighlight: text = u'_'
6.5870 	EXP 	sickHighlight: text = u'_'
6.5870 	EXP 	notsickHighlight: text = u'_'
6.6053 	EXP 	sickHighlight: text = u'_'
6.6053 	EXP 	notsickHighlight: text = u'_'
6.6194 	EXP 	sickHighlight: text = u'_'
6.6194 	EXP 	notsickHighlight: text = u'_'
6.6394 	EXP 	sickHighlight: text = u'_'
6.6394 	EXP 	notsickHighlight: text = u'_'
6.6648 	EXP 	sickHighlight: text = u'_'
6.6648 	EXP 	notsickHighlight: text = u'_'
6.6789 	EXP 	sickHighlight: text = u'_'
6.6789 	EXP 	notsickHighlight: text = u'_'
6.6980 	EXP 	sickHighlight: text = u'_'
6.6980 	EXP 	notsickHighlight: text = u'_'
6.7148 	EXP 	sickHighlight: text = u'_'
6.7148 	EXP 	notsickHighlight: text = u'_'
6.7317 	EXP 	sickHighlight: text = u'_'
6.7317 	EXP 	notsickHighlight: text = u'_'
6.7462 	EXP 	sickHighlight: text = u'_'
6.7462 	EXP 	notsickHighlight: text = u'_'
6.7647 	EXP 	sickHighlight: text = u'_'
6.7647 	EXP 	notsickHighlight: text = u'_'
6.7818 	EXP 	sickHighlight: text = u'_'
6.7818 	EXP 	notsickHighlight: text = u'_'
6.7980 	EXP 	sickHighlight: text = u'_'
6.7980 	EXP 	notsickHighlight: text = u'_'
6.8148 	EXP 	sickHighlight: text = u'_'
6.8148 	EXP 	notsickHighlight: text = u'_'
6.8315 	EXP 	sickHighlight: text = u'_'
6.8315 	EXP 	notsickHighlight: text = u'_'
6.8483 	EXP 	sickHighlight: text = u'_'
6.8483 	EXP 	notsickHighlight: text = u'_'
6.8630 	EXP 	sickHighlight: text = u'_'
6.8630 	EXP 	notsickHighlight: text = u'_'
6.8816 	EXP 	sickHighlight: text = u'_'
6.8816 	EXP 	notsickHighlight: text = u'_'
6.8961 	EXP 	sickHighlight: text = u'_'
6.8961 	EXP 	notsickHighlight: text = u'_'
6.9150 	EXP 	sickHighlight: text = u'_'
6.9150 	EXP 	notsickHighlight: text = u'_'
6.9292 	EXP 	sickHighlight: text = u'_'
6.9292 	EXP 	notsickHighlight: text = u'_'
6.9483 	EXP 	sickHighlight: text = u'_'
6.9483 	EXP 	notsickHighlight: text = u'_'
6.9631 	EXP 	sickHighlight: text = u'_'
6.9631 	EXP 	notsickHighlight: text = u'_'
6.9815 	EXP 	sickHighlight: text = u'_'
6.9815 	EXP 	notsickHighlight: text = u'_'
6.9959 	EXP 	sickHighlight: text = u'_'
6.9959 	EXP 	notsickHighlight: text = u'_'
7.0150 	EXP 	sickHighlight: text = u'_'
7.0150 	EXP 	notsickHighlight: text = u'_'
7.0293 	EXP 	sickHighlight: text = u'_'
7.0293 	EXP 	notsickHighlight: text = u'_'
7.0481 	EXP 	sickHighlight: text = u'_'
7.0481 	EXP 	notsickHighlight: text = u'_'
7.0623 	EXP 	sickHighlight: text = u'_'
7.0623 	EXP 	notsickHighlight: text = u'_'
7.0817 	EXP 	sickHighlight: text = u'_'
7.0817 	EXP 	notsickHighlight: text = u'_'
7.0961 	EXP 	sickHighlight: text = u'_'
7.0961 	EXP 	notsickHighlight: text = u'_'
7.1147 	EXP 	sickHighlight: text = u'_'
7.1147 	EXP 	notsickHighlight: text = u'_'
7.1317 	EXP 	sickHighlight: text = u'_'
7.1317 	EXP 	notsickHighlight: text = u'_'
7.1463 	EXP 	sickHighlight: text = u'_'
7.1463 	EXP 	notsickHighlight: text = u'_'
7.1648 	EXP 	sickHighlight: text = u'_'
7.1648 	EXP 	notsickHighlight: text = u'_'
7.1798 	EXP 	sickHighlight: text = u'_'
7.1798 	EXP 	notsickHighlight: text = u'_'
7.1980 	EXP 	sickHighlight: text = u'_'
7.1980 	EXP 	notsickHighlight: text = u'_'
7.2150 	EXP 	sickHighlight: text = u'_'
7.2150 	EXP 	notsickHighlight: text = u'_'
7.2315 	EXP 	sickHighlight: text = u'_'
7.2315 	EXP 	notsickHighlight: text = u'_'
7.2483 	EXP 	sickHighlight: text = u'_'
7.2483 	EXP 	notsickHighlight: text = u'_'
7.2626 	EXP 	sickHighlight: text = u'_'
7.2626 	EXP 	notsickHighlight: text = u'_'
7.2817 	EXP 	sickHighlight: text = u'_'
7.2817 	EXP 	notsickHighlight: text = u'_'
7.2957 	EXP 	sickHighlight: text = u'_'
7.2957 	EXP 	notsickHighlight: text = u'_'
7.3151 	EXP 	sickHighlight: text = u'_'
7.3151 	EXP 	notsickHighlight: text = u'_'
7.3294 	EXP 	sickHighlight: text = u'_'
7.3294 	EXP 	notsickHighlight: text = u'_'
7.3485 	EXP 	sickHighlight: text = u'_'
7.3485 	EXP 	notsickHighlight: text = u'_'
7.3624 	EXP 	sickHighlight: text = u'_'
7.3624 	EXP 	notsickHighlight: text = u'_'
7.3818 	EXP 	sickHighlight: text = u'_'
7.3818 	EXP 	notsickHighlight: text = u'_'
7.3962 	EXP 	sickHighlight: text = u'_'
7.3962 	EXP 	notsickHighlight: text = u'_'
7.4149 	EXP 	sickHighlight: text = u'_'
7.4149 	EXP 	notsickHighlight: text = u'_'
7.4291 	EXP 	sickHighlight: text = u'_'
7.4291 	EXP 	notsickHighlight: text = u'_'
7.4483 	EXP 	sickHighlight: text = u'_'
7.4483 	EXP 	notsickHighlight: text = u'_'
7.4628 	EXP 	sickHighlight: text = u'_'
7.4628 	EXP 	notsickHighlight: text = u'_'
7.4816 	EXP 	sickHighlight: text = u'_'
7.4816 	EXP 	notsickHighlight: text = u'_'
7.4958 	EXP 	sickHighlight: text = u'_'
7.4958 	EXP 	notsickHighlight: text = u'_'
7.5151 	EXP 	sickHighlight: text = u'_'
7.5151 	EXP 	notsickHighlight: text = u'_'
7.5315 	EXP 	sickHighlight: text = u'_'
7.5315 	EXP 	notsickHighlight: text = u'_'
7.5485 	EXP 	sickHighlight: text = u'_'
7.5485 	EXP 	notsickHighlight: text = u'_'
7.5624 	EXP 	sickHighlight: text = u'_'
7.5624 	EXP 	notsickHighlight: text = u'_'
7.5817 	EXP 	sickHighlight: text = u'_'
7.5817 	EXP 	notsickHighlight: text = u'_'
7.5959 	EXP 	trialInstrText: autoDraw = False
7.5959 	EXP 	restaurantText: autoDraw = False
7.5959 	EXP 	foodImg: autoDraw = False
7.5959 	EXP 	sickImg: autoDraw = False
7.5959 	EXP 	notsickImg: autoDraw = False
7.5959 	EXP 	sickHighlight: autoDraw = False
7.5959 	EXP 	notsickHighlight: autoDraw = False
7.5959 	EXP 	sickHighlight: text = u'_'
7.5959 	EXP 	notsickHighlight: text = u'_'
7.5959 	EXP 	correctText: autoDraw = True
7.5959 	EXP 	wrongText: autoDraw = True
7.5959 	EXP 	sickFeedback: autoDraw = True
7.5959 	EXP 	notsickFeedback: autoDraw = True
7.6159 	EXP 	sickHighlight: text = u'_'
7.6159 	EXP 	notsickHighlight: text = u'_'
7.6301 	EXP 	sickHighlight: text = u'_'
7.6301 	EXP 	notsickHighlight: text = u'_'
7.6493 	EXP 	sickHighlight: text = u'_'
7.6493 	EXP 	notsickHighlight: text = u'_'
7.6659 	EXP 	sickHighlight: text = u'_'
7.6659 	EXP 	notsickHighlight: text = u'_'
7.6826 	EXP 	sickHighlight: text = u'_'
7.6826 	EXP 	notsickHighlight: text = u'_'
7.6968 	EXP 	sickHighlight: text = u'_'
7.6968 	EXP 	notsickHighlight: text = u'_'
7.7158 	EXP 	sickHighlight: text = u'_'
7.7158 	EXP 	notsickHighlight: text = u'_'
7.7327 	EXP 	sickHighlight: text = u'_'
7.7327 	EXP 	notsickHighlight: text = u'_'
7.7467 	EXP 	sickHighlight: text = u'_'
7.7467 	EXP 	notsickHighlight: text = u'_'
7.7658 	EXP 	sickHighlight: text = u'_'
7.7658 	EXP 	notsickHighlight: text = u'_'
7.7826 	EXP 	sickHighlight: text = u'_'
7.7826 	EXP 	notsickHighlight: text = u'_'
7.7994 	EXP 	sickHighlight: text = u'_'
7.7994 	EXP 	notsickHighlight: text = u'_'
7.8157 	EXP 	sickHighlight: text = u'_'
7.8157 	EXP 	notsickHighlight: text = u'_'
7.8326 	EXP 	sickHighlight: text = u'_'
7.8326 	EXP 	notsickHighlight: text = u'_'
7.8465 	EXP 	sickHighlight: text = u'_'
7.8465 	EXP 	notsickHighlight: text = u'_'
7.8659 	EXP 	sickHighlight: text = u'_'
7.8659 	EXP 	notsickHighlight: text = u'_'
7.8827 	EXP 	sickHighlight: text = u'_'
7.8827 	EXP 	notsickHighlight: text = u'_'
7.8993 	EXP 	sickHighlight: text = u'_'
7.8993 	EXP 	notsickHighlight: text = u'_'
