0.3160 	WARNING 	Movie2 stim could not be imported and won't be available
2.8439 	EXP 	Created sickImg = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-6.0, flipHoriz=False, flipVert=False, image=u'images/sick.png', interpolate=True, mask=None, maskParams=None, name='sickImg', opacity=1.0, ori=0.0, pos=array([-0.5, -0.6]), size=array([ 0.3 ,  0.45]), texRes=128, units=u'norm', win=Window(...))
2.8466 	EXP 	Created notsickImg = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-7.0, flipHoriz=False, flipVert=False, image=u'images/smiley.png', interpolate=True, mask=None, maskParams=None, name='notsickImg', opacity=1.0, ori=0.0, pos=array([ 0.5, -0.6]), size=array([ 0.3 ,  0.45]), texRes=128, units=u'norm', win=Window(...))
2.8492 	EXP 	Created fixationITIText = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=-8.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='fixationITIText', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'+', units=u'norm', win=Window(...), wrapWidth=1)
2.8539 	EXP 	Created sickHighlight = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'white', colorSpace='named', contrast=1.0, depth=-11.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=1.0, italic=False, name='sickHighlight', opacity=1.0, ori=0, pos=array([-0.5 , -0.35]), rgb=array([ 255.,  255.,  255.]), text=u'_', units=u'norm', win=Window(...), wrapWidth=1)
2.8567 	EXP 	Created notsickHighlight = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'white', colorSpace='named', contrast=1.0, depth=-12.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=1, italic=False, name='notsickHighlight', opacity=1.0, ori=0, pos=array([-0.5 , -0.35]), rgb=array([ 255.,  255.,  255.]), text=u'_', units=u'norm', win=Window(...), wrapWidth=1)
2.8683 	EXP 	Created wtf = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'white', colorSpace='named', contrast=1.0, depth=-13.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='wtf', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=u'Any text\n\nincluding line breaks', units=u'norm', win=Window(...), wrapWidth=1)
2.8750 	EXP 	Imported irrelevant.xlsx as conditions, 4 conditions, 4 params
2.8753 	EXP 	Created sequence: random, trialTypes=4, nReps=1, seed=None
2.8757 	EXP 	New trial (rep=0, index=0): {u'food': u'mexican_food2', u'corrAns': u'right', u'sick': u'No', u'restaurant': u"Molina's Cantina"}
2.8940 	EXP 	window1: recordFrameIntervals = False
2.9137 	EXP 	restaurantText: text = u"Molina's Cantina"
2.9137 	EXP 	foodImg: image = u'foods/mexican_food2.png'
2.9137 	EXP 	notsickHighlight: opacity = 0
2.9137 	EXP 	sickHighlight: opacity = 0
2.9137 	EXP 	wtf: opacity = 0
2.9137 	EXP 	fixationITIText: autoDraw = True
2.9137 	EXP 	wtf: autoDraw = True
2.9138 	EXP 	window1: recordFrameIntervals = False
3.9309 	EXP 	trialInstrText: autoDraw = True
3.9309 	EXP 	restaurantText: autoDraw = True
3.9309 	EXP 	foodImg: autoDraw = True
3.9309 	EXP 	sickImg: autoDraw = True
3.9309 	EXP 	notsickImg: autoDraw = True
3.9309 	EXP 	fixationITIText: autoDraw = False
3.9309 	EXP 	sickHighlight: autoDraw = True
3.9309 	EXP 	notsickHighlight: autoDraw = True
6.8797 	EXP 	trialInstrText: autoDraw = False
6.8797 	EXP 	restaurantText: autoDraw = False
6.8797 	EXP 	foodImg: autoDraw = False
6.8797 	EXP 	sickImg: autoDraw = False
6.8797 	EXP 	notsickImg: autoDraw = False
6.8797 	EXP 	sickHighlight: autoDraw = False
6.8797 	EXP 	notsickHighlight: autoDraw = False
6.8799 	EXP 	window1: recordFrameIntervals = False
6.8980 	EXP 	fixationJitterText: autoDraw = True
6.8981 	EXP 	window1: recordFrameIntervals = False
7.4143 	EXP 	fixationJitterText: autoDraw = False
12.8665 	EXP 	New trial (rep=0, index=1): {u'food': u'mexican_food1', u'corrAns': u'left', u'sick': u'Yes', u'restaurant': u'Restaurante Arroyo'}
12.8793 	EXP 	window1: recordFrameIntervals = False
12.8882 	EXP 	wtf: autoDraw = False
12.8882 	EXP 	trialInstrText: autoDraw = False
12.8882 	EXP 	restaurantText: autoDraw = False
12.8882 	EXP 	foodImg: autoDraw = False
12.8882 	EXP 	fixationJitterText: autoDraw = False
12.8882 	EXP 	sickImg: autoDraw = False
12.8882 	EXP 	notsickImg: autoDraw = False
12.8882 	EXP 	fixationITIText: autoDraw = False
12.8882 	EXP 	sickHighlight: autoDraw = False
12.8882 	EXP 	notsickHighlight: autoDraw = False
12.8882 	EXP 	wtf: autoDraw = False
12.8882 	EXP 	restaurantText: text = u'Restaurante Arroyo'
12.8882 	EXP 	foodImg: image = u'foods/mexican_food1.png'
12.8882 	EXP 	notsickHighlight: opacity = 0
12.8882 	EXP 	sickHighlight: opacity = 0
12.8882 	EXP 	wtf: opacity = 0
12.8882 	EXP 	fixationITIText: autoDraw = True
12.8882 	EXP 	wtf: autoDraw = True
12.8884 	EXP 	window1: recordFrameIntervals = False
13.9153 	EXP 	trialInstrText: autoDraw = True
13.9153 	EXP 	restaurantText: autoDraw = True
13.9153 	EXP 	foodImg: autoDraw = True
13.9153 	EXP 	sickImg: autoDraw = True
13.9153 	EXP 	notsickImg: autoDraw = True
13.9153 	EXP 	fixationITIText: autoDraw = False
13.9153 	EXP 	sickHighlight: autoDraw = True
13.9153 	EXP 	notsickHighlight: autoDraw = True
16.8813 	EXP 	trialInstrText: autoDraw = False
16.8813 	EXP 	restaurantText: autoDraw = False
16.8813 	EXP 	foodImg: autoDraw = False
16.8813 	EXP 	sickImg: autoDraw = False
16.8813 	EXP 	notsickImg: autoDraw = False
16.8813 	EXP 	sickHighlight: autoDraw = False
16.8813 	EXP 	notsickHighlight: autoDraw = False
16.8815 	EXP 	window1: recordFrameIntervals = False
16.8992 	EXP 	fixationJitterText: autoDraw = True
16.8993 	EXP 	window1: recordFrameIntervals = False
17.4161 	EXP 	fixationJitterText: autoDraw = False
22.8675 	EXP 	New trial (rep=0, index=2): {u'food': u'mexican_food2', u'corrAns': u'right', u'sick': u'No', u'restaurant': u'Restaurante Arroyo'}
22.9140 	EXP 	window1: recordFrameIntervals = False
22.9317 	EXP 	wtf: autoDraw = False
22.9317 	EXP 	trialInstrText: autoDraw = False
22.9317 	EXP 	restaurantText: autoDraw = False
22.9317 	EXP 	foodImg: autoDraw = False
22.9317 	EXP 	fixationJitterText: autoDraw = False
22.9317 	EXP 	sickImg: autoDraw = False
22.9317 	EXP 	notsickImg: autoDraw = False
22.9317 	EXP 	fixationITIText: autoDraw = False
22.9317 	EXP 	sickHighlight: autoDraw = False
22.9317 	EXP 	notsickHighlight: autoDraw = False
22.9317 	EXP 	wtf: autoDraw = False
22.9317 	EXP 	restaurantText: text = u'Restaurante Arroyo'
22.9317 	EXP 	foodImg: image = u'foods/mexican_food2.png'
22.9317 	EXP 	notsickHighlight: opacity = 0
22.9317 	EXP 	sickHighlight: opacity = 0
22.9317 	EXP 	wtf: opacity = 0
22.9317 	EXP 	fixationITIText: autoDraw = True
22.9317 	EXP 	wtf: autoDraw = True
22.9320 	EXP 	window1: recordFrameIntervals = False
23.9502 	EXP 	trialInstrText: autoDraw = True
23.9502 	EXP 	restaurantText: autoDraw = True
23.9502 	EXP 	foodImg: autoDraw = True
23.9502 	EXP 	sickImg: autoDraw = True
23.9502 	EXP 	notsickImg: autoDraw = True
23.9502 	EXP 	fixationITIText: autoDraw = False
23.9502 	EXP 	sickHighlight: autoDraw = True
23.9502 	EXP 	notsickHighlight: autoDraw = True
26.8829 	EXP 	trialInstrText: autoDraw = False
26.8829 	EXP 	restaurantText: autoDraw = False
26.8829 	EXP 	foodImg: autoDraw = False
26.8829 	EXP 	sickImg: autoDraw = False
26.8829 	EXP 	notsickImg: autoDraw = False
26.8829 	EXP 	sickHighlight: autoDraw = False
26.8829 	EXP 	notsickHighlight: autoDraw = False
26.8832 	EXP 	window1: recordFrameIntervals = False
26.9006 	EXP 	fixationJitterText: autoDraw = True
26.9007 	EXP 	window1: recordFrameIntervals = False
27.4172 	EXP 	fixationJitterText: autoDraw = False
32.8693 	EXP 	New trial (rep=0, index=3): {u'food': u'mexican_food1', u'corrAns': u'left', u'sick': u'Yes', u'restaurant': u"Molina's Cantina"}
32.8787 	EXP 	window1: recordFrameIntervals = False
32.8874 	EXP 	trialInstrText: autoDraw = False
32.8874 	EXP 	restaurantText: autoDraw = False
32.8874 	EXP 	foodImg: autoDraw = False
32.8874 	EXP 	fixationJitterText: autoDraw = False
32.8874 	EXP 	sickImg: autoDraw = False
32.8874 	EXP 	notsickImg: autoDraw = False
32.8874 	EXP 	fixationITIText: autoDraw = False
32.8874 	EXP 	sickHighlight: autoDraw = False
32.8874 	EXP 	notsickHighlight: autoDraw = False
32.8874 	EXP 	wtf: autoDraw = False
32.8874 	EXP 	restaurantText: text = u"Molina's Cantina"
32.8874 	EXP 	foodImg: image = u'foods/mexican_food1.png'
32.8874 	EXP 	notsickHighlight: opacity = 0
32.8874 	EXP 	sickHighlight: opacity = 0
32.8874 	EXP 	wtf: opacity = 0
32.8874 	EXP 	fixationITIText: autoDraw = True
32.8874 	EXP 	wtf: autoDraw = True
32.8877 	EXP 	window1: recordFrameIntervals = False
33.9185 	EXP 	trialInstrText: autoDraw = True
33.9185 	EXP 	restaurantText: autoDraw = True
33.9185 	EXP 	foodImg: autoDraw = True
33.9185 	EXP 	sickImg: autoDraw = True
33.9185 	EXP 	notsickImg: autoDraw = True
33.9185 	EXP 	fixationITIText: autoDraw = False
33.9185 	EXP 	sickHighlight: autoDraw = True
33.9185 	EXP 	notsickHighlight: autoDraw = True
34.8184 	DATA 	Keypress: escape
